step,contact,m0_0,m0_1,m0_2,o3,o4,o5,o0,o1,o2,m_i0,fric_ang,coh,tens
3,81,2,0,2,-0.00039791320906705225,1.346282467927198e-06,0.50000657688865824,-0.00039791320906705225,1.346282467927198e-06,0.49999999960624997,0,30,0,0
3,82,2,0,2,-0.00040898544222132472,9.7436658789690833e-06,0.50000657465504639,-0.00040898544222132472,9.7436658789690833e-06,0.49999999960624997,0,30,0,0
3,83,2,0,2,-0.00041070429022217069,-1.3208880141020434e-05,0.50000845293918927,-0.00041070429022217069,-1.3208880141020434e-05,0.49999999960624997,0,30,0,0
3,84,2,0,2,-0.00040824976460834145,-5.0953069397654789e-06,0.50000845344180644,-0.00040824976460834145,-5.0953069397654789e-06,0.49999999960624997,0,30,0,0
3,85,0,0,1,-2.3366431723796059e-05,-3.1500000000000002e-13,0.49994185269045144,-2.3366431723796059e-05,-3.1500000000000002e-13,0.99994212881142874,0,30,0,0
3,86,0,0,0,0,0,0.49994185188739099,0,0,0.99994505117462773,0,30,0,0
3,87,2,0,2,-0.00040824346186479991,5.0885063186459362e-06,0.50000844831809266,-0.00040824346186479991,5.0885063186459362e-06,0.49999999960624997,0,30,0,0
3,88,2,0,2,-0.00041070279653557804,1.3201780357512866e-05,0.50000844781448961,-0.00041070279653557804,1.3201780357512866e-05,0.49999999960624997,0,30,0,0
3,89,2,0,2,-0.00040897485289399186,-9.7504664693523821e-06,0.50000657954270245,-0.00040897485289399186,-9.7504664693523821e-06,0.49999999960624997,0,30,0,0
3,90,2,0,2,-0.00039790980236345226,-1.3532037958346579e-06,0.50000658177482038,-0.00039790980236345226,-1.3532037958346579e-06,0.49999999960624997,0,30,0,0
3,91,2,0,2,-0.00037630830771291028,-8.4996695053151126e-05,0.49996619401136122,-0.00037630830771291028,-8.4996695053151126e-05,0.49999999960624997,0,30,0,0
3,92,2,0,2,-0.00046391270979344285,-7.1055460484717499e-05,0.49996617560832979,-0.00046391270979344285,-7.1055460484717499e-05,0.49999999960624997,0,30,0,0
3,93,2,0,2,-0.00050824532232882937,-0.00016058159418738026,0.50008023891142273,-0.00050824532232882937,-0.00016058159418738026,0.49999999960624997,0,30,0,0
3,94,2,0,2,-0.00038422009010808734,-0.00014316228800956827,0.50008026658049876,-0.00038422009010808734,-0.00014316228800956827,0.49999999960624997,0,30,0,0
3,95,2,0,2,-5.8166235413282616e-05,-7.908498340550962e-06,0.49999581784543079,-5.8166235413282616e-05,-7.908498340550962e-06,0,0,30,0,0
3,96,0,0,0,0,0,0.49999186505549142,0,0,0.99999989711677384,0,30,0,0
3,97,0,0,1,-6.4415429240109694e-06,3.1500000000000002e-13,0.49998668860298751,-6.4415429240109694e-06,3.1500000000000002e-13,1.0336718741357482e-05,0,30,0,0
3,98,0,0,0,0,0,0.49998668860256962,0,0,1.0455956447969015e-05,0,30,0,0
3,99,0,0,1,-6.4416635979759281e-06,-3.1500000000000002e-13,0.49998668847597477,-6.4416635979759281e-06,-3.1500000000000002e-13,0.99998966302722903,0,30,0,0
3,100,0,0,0,0,0,0.49998668847556488,0,0,0.99998954335726664,0,30,0,0
3,101,2,0,2,-5.8164416678642383e-05,7.9163696102381152e-06,0.49999187178051163,-5.8164416678642383e-05,7.9163696102381152e-06,0,0,30,0,0
3,102,0,0,0,0,0,0.49999186725515143,0,0,9.8916111280307001e-08,0,30,0,0
4,1,2,0,2,-0.055166220969119086,-0.018086582940062532,0.99927334908105814,-0.055166220969119086,-0.018086582940062532,0,0,30,0,0
4,2,2,0,2,-0.055450251048949975,0.016425566156728785,0.99174984527873655,-0.055450251048949975,0.016425566156728785,0,0,30,0,0
4,3,0,0,0,0,0,0.49314034875871521,0,0,0.98685359829987485,0,30,0,0
4,4,2,0,2,-0.010943051036717187,-0.013188684421894888,0.49972710292150885,-0.010943051036717187,-0.013188684421894888,0,0,30,0,0
4,5,0,0,0,0,0,0.50649181945391308,0,0,0.49348627312236376,0,30,0,0
4,6,2,0,2,-0.016776451566892787,-0.013221702839211268,0.50646980199250369,-0.016776451566892787,-0.013221702839211268,0.49999999960624997,0,30,0,0
4,7,2,0,2,-0.0012602916350471693,-0.00051550095484047547,0.4999804767842041,-0.0012602916350471693,-0.00051550095484047547,0,0,30,0,0
4,8,2,0,2,-0.0015067441851097161,-0.00050364594645032246,0.4999746935675406,-0.0015067441851097161,-0.00050364594645032246,0,0,30,0,0
4,9,2,0,2,-0.0022259414566697697,-0.0022950735704227948,0.49872670148017528,-0.0022259414566697697,-0.0022950735704227948,0.49999999960624997,0,30,0,0
4,10,0,0,0,0,0,0.49872789583835003,0,0,0.49874946744704546,0,30,0,0
4,11,2,0,2,-0.0014569213995307864,-0.0012624709140331579,0.50061445639060131,-0.0014569213995307864,-0.0012624709140331579,0.49999999960624997,0,30,0,0
4,12,2,0,2,-0.001560812993308857,-0.0014789650463886766,0.50061437780018159,-0.001560812993308857,-0.0014789650463886766,0.49999999960624997,0,30,0,0
4,13,2,0,2,-0.0012595221076374227,0.00050117176176101203,0.49972877425755657,-0.0012595221076374227,0.00050117176176101203,0,0,30,0,0
4,14,2,0,2,-0.0014879334028740547,0.00049220610807570065,0.49972861730656287,-0.0014879334028740547,0.00049220610807570065,0,0,30,0,0
4,15,2,0,2,-0.0018895584685180106,0.00030259650653898006,0.50010539335436588,-0.0018895584685180106,0.00030259650653898006,0.49999999960624997,0,30,0,0
4,16,2,0,2,-0.0019609104102817163,0.00024405434235968637,0.50010532478334191,-0.0019609104102817163,0.00024405434235968637,0.49999999960624997,0,30,0,0
4,17,2,0,2,-0.0019613591375164797,-0.00024648013641176289,0.50010660904665782,-0.0019613591375164797,-0.00024648013641176289,0.49999999960624997,0,30,0,0
4,18,2,0,2,-0.0018900363192667481,-0.00030516473747393459,0.5001066776057469,-0.0018900363192667481,-0.00030516473747393459,0.49999999960624997,0,30,0,0
4,19,0,0,0,0,0,0.4931166167397748,0,0,0.013205105516785083,0,30,0,0
4,20,2,0,2,-0.010719649963698126,0.013482713312194687,0.4931996140609734,-0.010719649963698126,0.013482713312194687,0,0,30,0,0
4,21,2,0,2,-0.0015581655496377553,0.0014542615845076707,0.50060389924475823,-0.0015581655496377553,0.0014542615845076707,0.49999999960624997,0,30,0,0
4,22,2,0,2,-0.0014691293095263733,0.0012413485378914221,0.50060396683735731,-0.0014691293095263733,0.0012413485378914221,0.49999999960624997,0,30,0,0
4,23,0,0,0,0,0,0.49874469447586739,0,0,0.50123333313911678,0,30,0,0
4,24,2,0,2,-0.0022263390141768371,0.0022652601483555586,0.49874350310991639,-0.0022263390141768371,0.0022652601483555586,0.49999999960624997,0,30,0,0
4,25,2,0,2,-0.016799941751004934,0.013299193062602263,0.50648424116955149,-0.016799941751004934,0.013299193062602263,0.49999999960624997,0,30,0,0
4,26,0,0,0,0,0,0.50650605408489502,0,0,0.50652836839952631,0,30,0,0
4,27,0,0,0,0,0,0.49952565220397732,0,0,0.99933333476380637,0,30,0,0
4,28,2,0,2,-0.0016495014980993684,-0.00082253904075994897,0.49993652613893791,-0.0016495014980993684,-0.00082253904075994897,0,0,30,0,0
4,29,2,0,2,-0.00250256611120755,-0.0013096782797743637,0.49932358445576497,-0.00250256611120755,-0.0013096782797743637,0.49999999960624997,0,30,0,0
4,30,2,0,2,-0.0061858154099571541,-0.001398511412645929,0.49931557730660503,-0.0061858154099571541,-0.001398511412645929,0.49999999960624997,0,30,0,0
4,31,0,0,1,-0.00071475625476113047,-3.1500000000000002e-13,0.50088008756015356,-0.00071475625476113047,-3.1500000000000002e-13,0.49911850425506443,0,30,0,0
4,32,2,0,2,-0.0032550743225316764,-0.0017992792884418476,0.5008775683687634,-0.0032550743225316764,-0.0017992792884418476,0.49999999960624997,0,30,0,0
4,33,2,0,2,-0.00060780819282145601,4.9458297184734408e-07,0.49993769302096769,-0.00060780819282145601,4.9458297184734408e-07,0,0,30,0,0
4,34,2,0,2,-0.00049736379651583735,6.5866662587723708e-07,0.4999377235379257,-0.00049736379651583735,6.5866662587723708e-07,0,0,30,0,0
4,35,2,0,2,-0.0017737786944377898,-8.5825501817904192e-05,0.49994034968738155,-0.0017737786944377898,-8.5825501817904192e-05,0.49999999960624997,0,30,0,0
4,36,2,0,2,-0.0015397024790345414,-0.00011600423470920267,0.49994054367652102,-0.0015397024790345414,-0.00011600423470920267,0.49999999960624997,0,30,0,0
4,37,2,0,2,-0.0017912688212331756,-0.00024924910666642797,0.50012649067541659,-0.0017912688212331756,-0.00024924910666642797,0.49999999960624997,0,30,0,0
4,38,2,0,2,-0.0017192457663610583,-0.00028661734475056216,0.50012655379495241,-0.0017192457663610583,-0.00028661734475056216,0.49999999960624997,0,30,0,0
4,39,0,0,0,0,0,0.49952410704543437,0,0,0.00066969903413265173,0,30,0,0
4,40,2,0,2,-0.0016525713810063738,0.00082808865256124987,0.49952358924444284,-0.0016525713810063738,0.00082808865256124987,0,0,30,0,0
4,41,2,0,2,-0.0017199886289245292,0.0002853117005884146,0.50012597119555169,-0.0017199886289245292,0.0002853117005884146,0.49999999960624997,0,30,0,0
4,42,2,0,2,-0.0017905949184287926,0.00024808919853636996,0.50012590931794132,-0.0017905949184287926,0.00024808919853636996,0.49999999960624997,0,30,0,0
4,43,2,0,2,-0.0015421803046401753,0.00011423275525451729,0.4999414060803784,-0.0015421803046401753,0.00011423275525451729,0.49999999960624997,0,30,0,0
4,44,2,0,2,-0.0017746846037850581,8.424326761533816e-05,0.49994121319711365,-0.0017746846037850581,8.424326761533816e-05,0.49999999960624997,0,30,0,0
4,45,2,0,2,-0.0032568379044028784,0.0018027642018520703,0.50087890628382647,-0.0032568379044028784,0.0018027642018520703,0.49999999960624997,0,30,0,0
4,46,0,0,1,-0.00071432280938464317,3.1500000000000002e-13,0.50088142850476858,-0.00071432280938464317,3.1500000000000002e-13,0.50088286176540164,0,30,0,0
4,47,2,0,2,-0.0061904037979054654,0.0014022028478056011,0.4993137393091332,-0.0061904037979054654,0.0014022028478056011,0.49999999960624997,0,30,0,0
4,48,2,0,2,-0.0025043281756972325,0.0013125344438665832,0.49932175847567822,-0.0025043281756972325,0.0013125344438665832,0.49999999960624997,0,30,0,0
4,49,0,0,1,-0.00049084354477229404,3.1500000000000002e-13,0.49956775570175183,-0.00049084354477229404,3.1500000000000002e-13,0.0007515945110258428,0,30,0,0
4,50,0,0,0,0,0,0.4995677253689666,0,0,0.00074828876016772657,0,30,0,0
4,51,2,0,2,-0.0020407696579938048,0.00031572794720785758,0.49985344624345329,-0.0020407696579938048,0.00031572794720785758,0.49999999960624997,0,30,0,0
4,52,2,0,2,-0.0011428614123764978,0.00032300109948168852,0.49985416110430103,-0.0011428614123764978,0.00032300109948168852,0.49999999960624997,0,30,0,0
4,53,2,0,2,-0.00020080414248110275,-5.4522217746112459e-05,0.49994350628987427,-0.00020080414248110275,-5.4522217746112459e-05,0,0,30,0,0
4,54,2,0,2,-0.00030346219542349488,-5.9475999579011646e-05,0.49994599051814526,-0.00030346219542349488,-5.9475999579011646e-05,0,0,30,0,0
4,55,2,0,2,-0.0010427672009097812,-0.00026090897655628735,0.49986813939161656,-0.0010427672009097812,-0.00026090897655628735,0.49999999960624997,0,30,0,0
4,56,2,0,2,-0.0012931042885328729,-0.00028664572611639128,0.49986799319082675,-0.0012931042885328729,-0.00028664572611639128,0.49999999960624997,0,30,0,0
4,57,2,0,2,-0.0010343170886736915,-0.00027727489096949858,0.50014373254039579,-0.0010343170886736915,-0.00027727489096949858,0.49999999960624997,0,30,0,0
4,58,2,0,2,-0.0011947180260230669,-0.00029011036300950136,0.50014364315432958,-0.0011947180260230669,-0.00029011036300950136,0.49999999960624997,0,30,0,0
4,59,2,0,2,-0.00020107988272888375,5.4671926577901034e-05,0.49991615373534454,-0.00020107988272888375,5.4671926577901034e-05,0,0,30,0,0
4,60,2,0,2,-0.00030353589981683558,5.9703742375656697e-05,0.49991614080913865,-0.00030353589981683558,5.9703742375656697e-05,0,0,30,0,0
4,61,2,0,2,-0.0010956405742397494,3.2649544935610205e-05,0.50001818923502106,-0.0010956405742397494,3.2649544935610205e-05,0.49999999960624997,0,30,0,0
4,62,2,0,2,-0.0010938047241916703,2.6185248139834659e-05,0.50001819024844962,-0.0010938047241916703,2.6185248139834659e-05,0.49999999960624997,0,30,0,0
4,63,2,0,2,-0.0010942014279394297,-2.6159567258828165e-05,0.50001817938143289,-0.0010942014279394297,-2.6159567258828165e-05,0.49999999960624997,0,30,0,0
4,64,2,0,2,-0.0010956170091937167,-3.2625106516672368e-05,0.50001817859791231,-0.0010956170091937167,-3.2625106516672368e-05,0.49999999960624997,0,30,0,0
4,65,0,0,1,-0.00049213980254015819,-3.1500000000000002e-13,0.49956772740752814,-0.00049213980254015819,-3.1500000000000002e-13,0.99924840185675212,0,30,0,0
4,66,0,0,0,0,0,0.49956769722554067,0,0,0.99925172339509893,0,30,0,0
4,67,2,0,2,-0.001195162645402856,0.00029025942374809663,0.50014369102627998,-0.001195162645402856,0.00029025942374809663,0.49999999960624997,0,30,0,0
4,68,2,0,2,-0.001034497511001769,0.0002773733824276492,0.50014378058471409,-0.001034497511001769,0.0002773733824276492,0.49999999960624997,0,30,0,0
4,69,2,0,2,-0.0012938572480077749,0.00028678524465988498,0.49986792769957306,-0.0012938572480077749,0.00028678524465988498,0.49999999960624997,0,30,0,0
4,70,2,0,2,-0.0010431512837028817,0.00026099254545623041,0.49986807418707013,-0.0010431512837028817,0.00026099254545623041,0.49999999960624997,0,30,0,0
4,71,2,0,2,-0.0011433292717659034,-0.00032288499148107477,0.49985422588049694,-0.0011433292717659034,-0.00032288499148107477,0.49999999960624997,0,30,0,0
4,72,2,0,2,-0.0020415070813942439,-0.00031560157076490988,0.49985351053440091,-0.0020415070813942439,-0.00031560157076490988,0.49999999960624997,0,30,0,0
4,73,0,0,1,-2.9213166770698349e-05,3.1500000000000002e-13,0.49989279689861904,-2.9213166770698349e-05,3.1500000000000002e-13,0.00015195737609797024,0,30,0,0
4,74,0,0,0,0,0,0.49989279652537227,0,0,0.0001339964910678579,0,30,0,0
4,75,2,0,2,-0.00051416630244977479,0.00016169977512524894,0.50009216116724475,-0.00051416630244977479,0.00016169977512524894,0.49999999960624997,0,30,0,0
4,76,2,0,2,-0.00083399091233324221,0.00018410226425677833,0.50009205339260454,-0.00083399091233324221,0.00018410226425677833,0.49999999960624997,0,30,0,0
4,77,2,0,2,-0.00061590278526561923,4.3885126625745118e-05,0.49997987306394509,-0.00061590278526561923,4.3885126625745118e-05,0.49999999960624997,0,30,0,0
4,78,2,0,2,-0.00052636754895855507,6.2842496099322761e-05,0.49997989863386133,-0.00052636754895855507,6.2842496099322761e-05,0.49999999960624997,0,30,0,0
4,79,2,0,2,-6.5275081140655014e-05,-2.3264155394636259e-08,0.49996876924490974,-6.5275081140655014e-05,-2.3264155394636259e-08,0,0,30,0,0
4,80,2,0,2,-5.6075704711593104e-05,-1.1651144492643288e-08,0.49996876316613187,-5.6075704711593104e-05,-1.1651144492643288e-08,0,0,30,0,0
4,81,2,0,2,-0.00048150772477962547,-1.1124942652280609e-05,0.499999535211686,-0.00048150772477962547,-1.1124942652280609e-05,0.49999999960624997,0,30,0,0
4,82,2,0,2,-0.0004819212685231254,-4.5612137104001769e-06,0.49999953511221634,-0.0004819212685231254,-4.5612137104001769e-06,0.49999999960624997,0,30,0,0
4,83,2,0,2,-0.00049611257810792703,-2.8005372656987212e-05,0.50001609504618194,-0.00049611257810792703,-2.8005372656987212e-05,0.49999999960624997,0,30,0,0
4,84,2,0,2,-0.00049772040379848673,-2.1991376641181795e-05,0.50001609464648444,-0.00049772040379848673,-2.1991376641181795e-05,0.49999999960624997,0,30,0,0
4,85,0,0,1,-2.9278674567225476e-05,-3.1500000000000002e-13,0.49989275897867963,-2.9278674567225476e-05,-3.1500000000000002e-13,0.9998479789357515,0,30,0,0
4,86,0,0,0,0,0,0.49989275860556226,0,0,0.99986595715653126,0,30,0,0
4,87,2,0,2,-0.00049779705967346215,2.2055636924625798e-05,0.50001612559243103,-0.00049779705967346215,2.2055636924625798e-05,0.49999999960624997,0,30,0,0
4,88,2,0,2,-0.00049612397750913929,2.8070451437778964e-05,0.50001612600837397,-0.00049612397750913929,2.8070451437778964e-05,0.49999999960624997,0,30,0,0
4,89,2,0,2,-0.00048205633007690463,4.6213119919116015e-06,0.49999950712527835,-0.00048205633007690463,4.6213119919116015e-06,0.49999999960624997,0,30,0,0
4,90,2,0,2,-0.00048156270619932541,1.1184830322001984e-05,0.49999950724405401,-0.00048156270619932541,1.1184830322001984e-05,0.49999999960624997,0,30,0,0
4,91,2,0,2,-0.00052652124271831253,-6.2819855559609686e-05,0.49997991109037115,-0.00052652124271831253,-6.2819855559609686e-05,0.49999999960624997,0,30,0,0
4,92,2,0,2,-0.00061608103737296018,-4.3858055100756883e-05,0.4999798855059937,-0.00061608103737296018,-4.3858055100756883e-05,0.49999999960624997,0,30,0,0
4,93,2,0,2,-0.00083421107439072455,-0.00018410835729513705,0.50009205820163083,-0.00083421107439072455,-0.00018410835729513705,0.49999999960624997,0,30,0,0
4,94,2,0,2,-0.00051431989418942233,-0.00016170093407963474,0.50009216602857109,-0.00051431989418942233,-0.00016170093407963474,0.49999999960624997,0,30,0,0
4,95,2,0,2,-9.8855638675879722e-05,1.221002699327358e-05,0.49998359269244613,-9.8855638675879722e-05,1.221002699327358e-05,0,0,30,0,0
4,96,0,0,0,0,0,0.49998357276768268,0,0,2.0281078497070404e-05,0,30,0,0
4,97,0,0,1,-1.0866424094755264e-05,3.1500000000000002e-13,0.49998200657713909,-1.0866424094755264e-05,3.1500000000000002e-13,1.6213063335863832e-05,0,30,0,0
4,98,0,0,0,0,0,0.49998200657908576,0,0,1.539126016559154e-05,0,30,0,0
4,99,0,0,1,-1.0870797319157443e-05,-3.1500000000000002e-13,0.49998199416489114,-1.0870797319157443e-05,-3.1500000000000002e-13,0.99998376211167728,0,30,0,0
4,100,0,0,0,0,0,0.49998199416690969,0,0,0.99998458894517428,0,30,0,0
4,101,2,0,2,-9.888041677968966e-05,-1.2178643582048619e-05,0.49998965835111697,-9.888041677968966e-05,-1.2178643582048619e-05,0,0,30,0,0
4,102,0,0,0,0,0,0.49998356861341897,0,0,0.9999797142313116,0,30,0,0
5,1,2,0,2,-0.06320856100647812,-0.026762028349919614,0.99852989490374933,-0.06320856100647812,-0.026762028349919614,0,0,30,0,0
5,2,2,0,2,-0.064107464375187162,0.023552238687476405,0.98796748561862346,-0.064107464375187162,0.023552238687476405,0,0,30,0,0
5,3,0,0,0,0,0,0.49008336408856773,0,0,0.98080105831789244,0,30,0,0
5,4,2,0,2,-0.014981756151019961,-0.018713571080489284,0.49943986168505966,-0.014981756151019961,-0.018713571080489284,0,0,30,0,0
5,5,0,0,0,0,0,0.50911598878239694,0,0,0.490837705833297,0,30,0,0
5,6,2,0,2,-0.021756255020700419,-0.018630576736064934,0.50912962698253472,-0.021756255020700419,-0.018630576736064934,0.49999999960624997,0,30,0,0
5,7,2,0,2,-0.0025220178165122286,-0.0006371017399708828,0.49999861778275106,-0.0025220178165122286,-0.0006371017399708828,0,0,30,0,0
5,8,2,0,2,-0.0024788831370061029,-0.00063679883666355034,0.49999858789363844,-0.0024788831370061029,-0.00063679883666355034,0,0,30,0,0
5,9,0,0,1,-0.0011315943087599812,-3.1500000000000002e-13,0.49786470354439116,-0.0011315943087599812,-3.1500000000000002e-13,0.49805062700730907,0,30,0,0
5,10,0,0,0,0,0,0.4978616061673164,0,0,0.49790688793711496,0,30,0,0
5,11,0,0,1,-0.00068050807756421636,-3.1500000000000002e-13,0.501063967805505,-0.00068050807756421636,-3.1500000000000002e-13,0.49890130351573098,0,30,0,0
5,12,0,0,1,-0.0003604096118633444,-3.1500000000000002e-13,0.50106405098369433,-0.0003604096118633444,-3.1500000000000002e-13,0.49874883078350202,0,30,0,0
5,13,2,0,2,-0.002507550174676913,0.00060564759956235339,0.49969298320206001,-0.002507550174676913,0.00060564759956235339,0,0,30,0,0
5,14,2,0,2,-0.0024293484903979588,0.00061101368507667419,0.49969307977070948,-0.0024293484903979588,0.00061101368507667419,0,0,30,0,0
5,15,2,0,2,-0.0012496752092518546,0.00039875719488167207,0.5001061252598501,-0.0012496752092518546,0.00039875719488167207,0.49999999960624997,0,30,0,0
5,16,2,0,2,-0.0013176178350003355,0.00028146130611930026,0.5001060817277766,-0.0013176178350003355,0.00028146130611930026,0.49999999960624997,0,30,0,0
5,17,2,0,2,-0.0013205768452256008,-0.00029755072079730986,0.50011401601613492,-0.0013205768452256008,-0.00029755072079730986,0.49999999960624997,0,30,0,0
5,18,2,0,2,-0.001248624842270606,-0.00041463210130914668,0.50011406215566134,-0.001248624842270606,-0.00041463210130914668,0.49999999960624997,0,30,0,0
5,19,0,0,0,0,0,0.49006013935761589,0,0,0.019262501862469205,0,30,0,0
5,20,2,0,2,-0.014428897839685203,0.019392948447781309,0.49027215942898994,-0.014428897839685203,0.019392948447781309,0,0,30,0,0
5,21,0,0,1,-0.00036978486603150298,3.1500000000000002e-13,0.50103113207415695,-0.00036978486603150298,3.1500000000000002e-13,0.50121429469072432,0,30,0,0
5,22,0,0,1,-0.00070943191717631976,3.1500000000000002e-13,0.50103104056837677,-0.00070943191717631976,3.1500000000000002e-13,0.50106587835073135,0,30,0,0
5,23,0,0,0,0,0,0.4979118561604533,0,0,0.50204205213558328,0,30,0,0
5,24,0,0,1,-0.0011402881694769955,3.1500000000000002e-13,0.49791495999225971,-0.0011402881694769955,3.1500000000000002e-13,0.50190301657434067,0,30,0,0
5,25,2,0,2,-0.02182922959060932,0.018867232166757647,0.50920669878077085,-0.02182922959060932,0.018867232166757647,0.49999999960624997,0,30,0,0
5,26,0,0,0,0,0,0.5091932693652923,0,0,0.50924040538975401,0,30,0,0
5,27,0,0,0,0,0,0.49944971041641478,0,0,0.99922326131407524,0,30,0,0
5,28,2,0,2,-0.0026794123255539188,-0.0010256076623673196,0.49996204778722569,-0.0026794123255539188,-0.0010256076623673196,0,0,30,0,0
5,29,2,0,2,-0.0026851146663332596,-0.0023165340368086953,0.49879638466159154,-0.0026851146663332596,-0.0023165340368086953,0.49999999960624997,0,30,0,0
5,30,2,0,2,-0.00819399735831715,-0.0024759902414538152,0.49878137049059279,-0.00819399735831715,-0.0024759902414538152,0.49999999960624997,0,30,0,0
5,31,0,0,0,0,0,0.50148125911614572,0,0,0.49850771378212633,0,30,0,0
5,32,2,0,2,-0.0039333600594016332,-0.003046872492453358,0.50147740282830322,-0.0039333600594016332,-0.003046872492453358,0.49999999960624997,0,30,0,0
5,33,2,0,2,-0.00081348096095252794,-1.0216655612683229e-06,0.49996619032372608,-0.00081348096095252794,-1.0216655612683229e-06,0,0,30,0,0
5,34,2,0,2,-0.00076054290150718695,-5.6081443225318888e-07,0.49996593234441694,-0.00076054290150718695,-5.6081443225318888e-07,0,0,30,0,0
5,35,2,0,2,-0.0014022303291468534,-0.00026307220093008848,0.49983379529791955,-0.0014022303291468534,-0.00026307220093008848,0.49999999960624997,0,30,0,0
5,36,2,0,2,-0.00091927348108944017,-0.00030970174538207194,0.49983407569304833,-0.00091927348108944017,-0.00030970174538207194,0.49999999960624997,0,30,0,0
5,37,2,0,2,-0.0013593623291942333,-0.00037955088588301536,0.50018435552877571,-0.0013593623291942333,-0.00037955088588301536,0.49999999960624997,0,30,0,0
5,38,2,0,2,-0.0012878711072155872,-0.00043809886941138137,0.50018440280290144,-0.0012878711072155872,-0.00043809886941138137,0.49999999960624997,0,30,0,0
5,39,0,0,0,0,0,0.49944984675017212,0,0,0.00077599191191402223,0,30,0,0
5,40,2,0,2,-0.0026868100651812853,0.0010342110709644463,0.49944851420571507,-0.0026868100651812853,0.0010342110709644463,0,0,30,0,0
5,41,2,0,2,-0.001291615167306671,0.00043972209719108052,0.50018510235854574,-0.001291615167306671,0.00043972209719108052,0.49999999960624997,0,30,0,0
5,42,2,0,2,-0.0013598944546436497,0.00038095681657346597,0.50018505713719308,-0.0013598944546436497,0.00038095681657346597,0.49999999960624997,0,30,0,0
5,43,2,0,2,-0.00092672458986355814,0.00031043748605634702,0.49983366025622755,-0.00092672458986355814,0.00031043748605634702,0.49999999960624997,0,30,0,0
5,44,2,0,2,-0.001405511151288823,0.00026368055572811475,0.49983338099673624,-0.001405511151288823,0.00026368055572811475,0.49999999960624997,0,30,0,0
5,45,2,0,2,-0.0039408223634034029,0.0030602027460133107,0.50148325447435615,-0.0039408223634034029,0.0030602027460133107,0.49999999960624997,0,30,0,0
5,46,0,0,0,0,0,0.50148712586087463,0,0,0.50149820289217928,0,30,0,0
5,47,2,0,2,-0.0082025709993279686,0.0024889569722306524,0.4987749328296926,-0.0082025709993279686,0.0024889569722306524,0.49999999960624997,0,30,0,0
5,48,2,0,2,-0.0026914481729213031,0.0023277477196108768,0.49878997385843277,-0.0026914481729213031,0.0023277477196108768,0.49999999960624997,0,30,0,0
5,49,0,0,1,-0.00073475767491832256,3.1500000000000002e-13,0.4993280949310116,-0.00073475767491832256,3.1500000000000002e-13,0.0012457944223408354,0,30,0,0
5,50,0,0,0,0,0,0.49932811394289678,0,0,0.0011973128202270799,0,30,0,0
5,51,2,0,2,-0.0025812571643096631,0.00017349438016541494,0.49992642096093942,-0.0025812571643096631,0.00017349438016541494,0.49999999960624997,0,30,0,0
5,52,2,0,2,-0.0015414898693139267,0.00018536918758579781,0.49992749280800697,-0.0015414898693139267,0.00018536918758579781,0.49999999960624997,0,30,0,0
5,53,2,0,2,-0.00017504689238065694,-0.00011434997856061599,0.49995090327251784,-0.00017504689238065694,-0.00011434997856061599,0,0,30,0,0
5,54,2,0,2,-0.00049856690641301342,-0.00012844120256326952,0.49995799584893436,-0.00049856690641301342,-0.00012844120256326952,0,0,30,0,0
5,55,2,0,2,-0.00094281921729523195,-0.00045980036653865675,0.49975908911963035,-0.00094281921729523195,-0.00045980036653865675,0.49999999960624997,0,30,0,0
5,56,2,0,2,-0.001384848895565253,-0.00050868240832060898,0.49975883180155228,-0.001384848895565253,-0.00050868240832060898,0.49999999960624997,0,30,0,0
5,57,2,0,2,-0.00083764993431999365,-0.00047078605500630718,0.50023837147933359,-0.00083764993431999365,-0.00047078605500630718,0.49999999960624997,0,30,0,0
5,58,2,0,2,-0.0012282489546137899,-0.00049832950266237293,0.50023816980106117,-0.0012282489546137899,-0.00049832950266237293,0.49999999960624997,0,30,0,0
5,59,2,0,2,-0.00017608336658513158,0.00011382454093846052,0.49989391580924292,-0.00017608336658513158,0.00011382454093846052,0,0,30,0,0
5,60,2,0,2,-0.0004985584854624546,0.00012831209333103854,0.49989386141604519,-0.0004985584854624546,0.00012831209333103854,0,0,30,0,0
5,61,2,0,2,-0.00098738472969802922,4.4549407029808685e-05,0.50001685177573663,-0.00098738472969802922,4.4549407029808685e-05,0.49999999960624997,0,30,0,0
5,62,2,0,2,-0.00096620144160348845,2.7750121615276064e-05,0.50001686212691032,-0.00096620144160348845,2.7750121615276064e-05,0.49999999960624997,0,30,0,0
5,63,2,0,2,-0.00096729800963540934,-2.683909259511618e-05,0.50001641191214363,-0.00096729800963540934,-2.683909259511618e-05,0.49999999960624997,0,30,0,0
5,64,2,0,2,-0.00098720769444457686,-4.3647190555194627e-05,0.50001640217841592,-0.00098720769444457686,-4.3647190555194627e-05,0.49999999960624997,0,30,0,0
5,65,0,0,1,-0.0007368782381205639,-3.1500000000000002e-13,0.49932742433544236,-0.0007368782381205639,-3.1500000000000002e-13,0.99875307894899445,0,30,0,0
5,66,0,0,0,0,0,0.49932744384472549,0,0,0.99880153504081259,0,30,0,0
5,67,2,0,2,-0.0012299076945462846,0.00049936169124049717,0.50023863451919548,-0.0012299076945462846,0.00049936169124049717,0.49999999960624997,0,30,0,0
