step,m9,contact,jj,l1,l2,l3,m_i0,b1,s1,s2,s3,x1,y1,x2,y2,x3,y3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,m0_2
2,0,25,0,74,44,43,0,2.0003210163605929,-0.0074583738862481781,0.00060727311864667297,0.49999999960624997,9.0001016998470416,1.9543183912278812,7.9993241810216071,1.9603296859454422,9.9996431062417503,1.9632220725043663,-0.0014459611908625245,0.99999895459757082,0.99942376697545998,-0.0014461741771012652,-0.49965660108940296,0.50043436829695087,0.0014459611908625245,-0.99999895459757082,-0.00064293574740017796,-0.0074584732523772417,-0.49962559942270235,0.00039018757780647076,0.99999895459757082,0.0014459611908625245,0.50110277526650426,1.0001462517846809,-0.00072248480922092911,-0.24910521345615086,-0.99999895459757038,-0.0014459611908625193,0.49216732490258303,0.0013048324178468536,-0.0007332219279532746,-0.25354014959853055,0.99999895459757082,0.0014459611908625245,-0.49962569878883145,-0.00068677606097649279,0.00072243868972990551,0.24981185634184661,2
2,0,26,0,44,74,73,0,2.0001429835026046,-0.0061807897985627584,0.00070499541472609974,0.49999999960624997,7.9993241810216071,1.9603296859454422,9.0001016998470416,1.9543183912278812,6.9999587450304777,1.9539796400438598,0.00016936348391861786,-0.99999998565800496,1.0007618509103053,-0.0001695068058363741,-0.498179027622485,0.50046529879209622,-0.00016936348391861786,0.99999998565800496,-0.00071382705267382743,-0.0061806830620565302,-0.49982661143330936,-0.00027330794896392066,-0.99999998565800496,-0.00016936348391861786,0.49834853442832139,1.0008462242472489,-8.4373336943415389e-05,-0.24900476040832431,0.99999998565800496,0.00016936348391863087,0.49364571489824027,0.0007818629138644118,-8.5699137086124184e-05,-0.25300351482865402,-0.99999998565800496,-0.00016936348391861786,-0.49982650469680312,-7.5820719281913615e-05,8.4652357229558924e-05,0.2499132395071402,2
2,0,27,0,50,57,60,0,0.99967938866752382,-9.9609200504711414e-05,-3.6906895367597138e-06,0,3.0000412548212116,1.9539796398377418,2.9999416456771608,1.9539833320506157,2.9999569339150911,2.9536627206012369,-0.99999999988305988,1.5293141084629664e-05,-0.49998058177518678,-0.99999565717212291,-7.6465074567058922e-06,0.25000558396226435,0.99999999988305988,-1.5293141084629664e-05,0.49984480496307387,-1.0000715563003764,-9.1965237254701296e-05,-0.24990710976946748,1.5293141084629664e-05,0.99999999988305988,1.0000033036795797,1.5293074670938606e-05,-0.49999587484985775,0.49999400533233307,-1.5293141084629664e-05,-0.99999999988305988,0.99996430313662155,1.5295758742845071e-05,0.49982212782525748,0.50008940461913454,1.5293141084629664e-05,0.99999999988305988,-1.0000639123371264,-1.5294235406151786e-05,-0.49982582003813097,-0.50003960007534765,2
2,0,28,0,60,51,50,0,0.99965300955151881,-0.0002359657063543491,-3.0046919377529439e-05,0,2.9999569339150911,2.9536627206012369,3.000192895060827,2.9536326378878885,3.0000412548212116,1.9539796398377418,0.99999998849463567,-0.00015169287559426987,-0.49970186129197558,-1.0000562566169173,-7.5824225174850646e-05,0.25000263205705542,-0.99999998849463567,0.00015169287559426987,0.4998388795320397,-1.000147290584952,-0.00016016671720051282,-0.24976776034006462,-0.00015169287559426987,-0.99999998849463567,1.0001320808420922,0.00015170141106764126,-0.49985356270304321,0.4999902161958712,0.00015169287559426987,0.99999998849463567,0.99983552588944391,0.00015175101320468812,0.49962703468007996,0.50022951851356356,-0.00015169287559426987,-0.99999998849463567,-1.0000714915957982,-0.00015171521957996296,-0.49965711739308222,-0.50011154022371962,2
2,0,29,0,82,52,51,0,2.0001429835038791,-0.0022498179048479547,0.0001326768994967258,0.49999999960624997,2.0002537127243407,2.9515521734280341,1.0000499402430871,2.953971389654396,3.000192895060827,2.9536326378878885,0.00016936377514071963,0.99999998565795567,1.0003718949226708,0.00016941243845269608,-0.49939344187207513,0.50010136830152652,-0.00016936377514071963,-0.99999998565795567,-0.00012384372787055978,-0.0022498531520225682,-0.49982646945054648,-0.00014619332527156386,0.99999998565795567,-0.00016936377514071963,0.49922402943362243,1.0002873157628618,8.4579159809010227e-05,-0.24978142715526389,-0.99999998565795567,0.00016936377514080745,0.49757668679287326,5.6476526878523543e-05,8.5033544244317376e-05,-0.25103817086636232,0.99999998565795567,-0.00016936377514071963,-0.49982650469772116,7.5819331164118467e-05,-8.4652502790278204e-05,0.24991323950781222,2
2,0,30,0,52,82,81,0,2.0000252998462389,-0.0029932905774473322,0.00018957007028711523,0.49999999960624997,1.0000499402430871,2.953971389654396,2.0002537127243407,2.9515521734280341,0.0002287423098441777,2.9504042433214699,0.00057395779276015835,-0.9999998352862125,0.9997085160472382,-0.00057395530022737379,-0.49999579255211257,0.50014123455237069,-0.00057395779276015835,0.9999998352862125,-0.0002016846197107263,-0.002993338535998937,-0.49996744152697531,0.00018439992386581387,-0.9999998352862125,-0.00057395779276015835,0.50056974785233999,0.99999549257598974,-0.00028697652875156753,-0.24971091862594261,0.9999998352862125,0.00057395779276022123,0.49697419890807942,0.00046613367402541949,-0.00028867815316187728,-0.25148012249038848,-0.9999998352862125,-0.00057395779276015835,-0.49996748948552694,-0.00027484564401785187,0.00028696019344150961,0.24998358699293829,2
2,0,31,0,51,90,89,0,2.0000407036292849,-0.002157827982883147,-0.00015868265646157298,0.49999999960624997,3.000192895060827,2.9536326378878885,4.0000545662495277,2.9514761160790659,2.0000138626219495,2.9514735033163548,1.3063547688468436e-06,-0.99999999999914668,-1.0001479502572899,1.306547191675871e-06,-0.49965712314139304,-0.50007332239917934,-1.3063547688468436e-06,0.99999999999914668,0.00016276696108713843,-0.002157828196364041,-0.49994119708107854,8.2033762221631304e-05,-0.99999999999914668,-1.3063547688468436e-06,0.49965581659420139,-1.0001472975278243,-6.5272946560461038e-07,-0.24982921484429235,0.99999999999914646,1.3063547688852235e-06,0.49778336931167599,-0.0001539424323792653,-6.559194563870319e-07,-0.25104951283982485,-0.99999999999914668,-1.3063547688468436e-06,-0.49994119729455949,-4.7374051931063876e-06,6.5310056722122106e-07,0.24997059864109103,2
2,0,32,0,89,52,51,0,2.0001429835038791,-0.0023285286373177531,-0.00010715987558747674,0.49999999960624997,2.0000138626219495,2.9514735033163548,1.0000499402430871,2.953971389654396,3.000192895060827,2.9536326378878885,0.00016936377514071963,0.99999998565795567,-0.99993092870406919,-0.00016936641978928277,-0.49994249649995637,-0.50005013650180941,-0.00016936377514071963,-0.99999998565795567,0.00011599304721376099,-0.0023285232625735578,-0.49982651007246526,-2.6261613862313515e-05,0.99999998565795567,-0.00016936377514071963,0.50011186291974574,-1.0000156008538441,8.4672149774880356e-05,-0.24988656504008355,-0.99999998565795567,0.00016936377514080745,0.49749797606040347,-0.00018337357207272065,8.5046868111422075e-05,-0.25107748561067844,0.99999998565795567,-0.00016936377514071963,-0.49982650469772116,7.5819331164118467e-05,-8.4652502790278204e-05,0.24991323950781222,2
2,0,33,0,58,65,68,0,0.99967938866762285,-0.0001389404246615358,-2.3344343081832791e-09,0,5.0000694701609492,1.9539555836931561,4.9999305297362682,1.9539555839027969,4.9999152418002266,2.9536349724535218,-0.99999999988306454,-1.5292839099071925e-05,-0.49986886209518799,-1.000056268005987,7.6441801954645695e-06,0.24991913734799559,0.99999999988306454,1.5292839099071925e-05,0.49983827681660353,-1.0000562681564458,-0.00014658460485693646,-0.24993442998310894,-1.5292839099071925e-05,0.99999999988306454,1.0000486238257915,-1.5293699598422282e-05,-0.49985356839558959,0.50003195609309126,1.5292839099071925e-05,-0.99999999988306454,0.9999249719119796,-1.5295824394282259e-05,0.49985356797212921,0.5000937822004623,-1.5292839099071925e-05,0.99999999988306454,-1.000063912336641,1.5293699600723274e-05,-0.49985356818176996,-0.50002431198812836,2
2,0,34,0,68,59,58,0,0.99967938866752315,-0.00016951659863488231,2.3826961489934917e-09,0,4.9999152418002266,2.9536349724535218,5.0000847583988781,2.9536349722437767,5.0000694701609492,1.9539555836931561,0.99999999988305988,-1.5293141083296976e-05,-0.49981052601665221,-1.000071556092484,-7.643906787083187e-06,0.24992055724372861,-0.99999999988305988,1.5293141083296976e-05,0.49984111189083941,-1.0000715562439126,-0.00016187269184786301,-0.2499052643024561,-1.5293141083296976e-05,-0.99999999988305988,1.0000791999992711,1.5294235402503215e-05,-0.49982582025205469,0.50003195609284845,1.5293141083296976e-05,0.99999999988305988,0.99989439573849082,1.529682784607812e-05,0.49982581982838559,0.50012435837466085,-1.5293141083296976e-05,-0.99999999988305988,-1.0000639123371258,-1.5294235404818986e-05,-0.49982582003813075,-0.50003960007534665,2
