step,contact,mtype,p1,p2,p3,m4,m5,m6,m0_0,m0_2,o2,o3,o4,o5
3,52,0,121,84,83,122,0,0,2,2,0.49999999960624997,-0.00074631762359967681,0.00038140576965606872,0.49981945352330209
3,53,0,90,97,100,97,91,90,2,2,0,-0.00013761634448622326,-3.9704815679422489e-06,0.49993609916767467
3,54,0,100,91,90,91,97,100,2,2,0,-0.00012816223219220798,-3.399718464366506e-06,0.4999358131982089
3,55,0,122,92,91,0,121,0,2,2,0.49999999960624997,-0.0010281184684966067,-7.5602687873812244e-05,0.49996982221667297
3,56,0,92,122,121,0,91,0,2,2,0.49999999960624997,-0.001144133177655516,-7.7851545574504191e-05,0.49996975921628645
3,57,0,91,130,129,92,0,0,2,2,0.49999999960624997,-0.0010686810284280741,-0.00010241989481907418,0.50005711583354606
3,58,0,129,92,91,130,0,0,2,2,0.49999999960624997,-0.0010859916605419132,-9.8970822770620077e-05,0.50005710650570467
3,59,0,98,105,108,105,99,98,2,2,0,-0.00013763458588049983,4.037153999122457e-06,0.49993408806121903
3,60,0,108,99,98,99,105,108,2,2,0,-0.00012816758822634241,3.452369007038801e-06,0.49993408869038958
3,61,0,130,100,99,0,129,0,2,2,0.49999999960624997,-0.0010696204891866964,1.7556739468723409e-05,0.50001877647658022
3,62,0,100,130,129,0,99,0,2,2,0.49999999960624997,-0.0010720794720452159,2.5743310732159276e-05,0.50001877516221538
3,63,0,99,138,137,100,0,0,2,2,0.49999999960624997,-0.0010720871196478513,-2.5774963869370855e-05,0.50001879241374891
3,64,0,137,100,99,138,0,0,2,2,0.49999999960624997,-0.001069623049823377,-1.7588098681047717e-05,0.50001879373083713
3,65,0,106,113,116,113,107,106,2,2,0,-0.00033790464775420085,-0.00028082242121226094,0.49993594703137773
3,66,0,107,113,116,116,107,106,0,0,0.99967831098754178,0,0,0.49979553958765643
3,67,0,138,108,107,0,137,0,2,2,0.49999999960624997,-0.0010859421166900906,9.8950534631442747e-05,0.50005709169153445
3,68,0,108,138,137,0,107,0,2,2,0.49999999960624997,-0.0010686348415929806,0.00010239370800360463,0.50005710101715284
3,69,0,107,146,145,108,0,0,2,2,0.49999999960624997,-0.0011440717230700983,7.7838636493056133e-05,0.4999697668595327
3,70,0,145,108,107,146,0,0,2,2,0.49999999960624997,-0.0010280775026093717,7.5584382033195335e-05,0.49996982984582178
3,71,0,146,116,115,0,145,0,2,2,0.49999999960624997,-0.00074633209528827222,-0.00038137151693703997,0.49981946856275816
3,72,0,116,146,145,0,115,0,2,2,0.49999999960624997,-0.0014654194127987495,-0.0003792247141975339,0.49981907082292859
3,73,0,122,129,132,129,123,122,0,1,5.7876616668549822e-05,-2.3368414010048612e-05,3.1500000000000002e-13,0.49994184944311587
3,74,0,132,123,122,123,129,132,0,0,5.4953453732365747e-05,0,0,0.49994184863969499
3,75,0,154,124,123,0,153,0,2,2,0.49999999960624997,-0.00038422965175436709,0.00014316907103056344,0.5000802687847683
3,76,0,124,154,153,0,123,0,2,2,0.49999999960624997,-0.00050824841745339194,0.00016058920956986438,0.50008024111672922
3,77,0,123,162,161,124,0,0,2,2,0.49999999960624997,-0.00046393107588446999,7.106132005769991e-05,0.49996617434105034
3,78,0,161,124,123,162,0,0,2,2,0.49999999960624997,-0.0003763167157924826,8.5003153776358237e-05,0.49996619274674892
3,79,0,130,137,140,137,131,130,2,2,0,-3.5144569699252157e-05,2.6433155866011735e-09,0.49997078446648108
3,80,0,140,131,130,131,137,140,2,2,0,-2.6410340402070158e-05,1.415794540328623e-09,0.49997078499995712
3,81,0,162,132,131,0,161,0,2,2,0.49999999960624997,-0.00039791320906705225,1.346282467927198e-06,0.50000657688865824
3,82,0,132,162,161,0,131,0,2,2,0.49999999960624997,-0.00040898544222132472,9.7436658789690833e-06,0.50000657465504639
3,83,0,131,170,169,132,0,0,2,2,0.49999999960624997,-0.00041070429022217069,-1.3208880141020434e-05,0.50000845293918927
3,84,0,169,132,131,170,0,0,2,2,0.49999999960624997,-0.00040824976460834145,-5.0953069397654789e-06,0.50000845344180644
3,85,0,145,139,138,138,145,148,0,1,0.99994212881142874,-2.3366431723796059e-05,-3.1500000000000002e-13,0.49994185269045144
3,86,0,139,145,148,148,139,138,0,0,0.99994505117462773,0,0,0.49994185188739099
3,87,0,170,140,139,0,169,0,2,2,0.49999999960624997,-0.00040824346186479991,5.0885063186459362e-06,0.50000844831809266
3,88,0,140,170,169,0,139,0,2,2,0.49999999960624997,-0.00041070279653557804,1.3201780357512866e-05,0.50000844781448961
3,89,0,139,178,177,140,0,0,2,2,0.49999999960624997,-0.00040897485289399186,-9.7504664693523821e-06,0.50000657954270245
3,90,0,177,140,139,178,0,0,2,2,0.49999999960624997,-0.00039790980236345226,-1.3532037958346579e-06,0.50000658177482038
3,91,0,178,148,147,0,177,0,2,2,0.49999999960624997,-0.00037630830771291028,-8.4996695053151126e-05,0.49996619401136122
3,92,0,148,178,177,0,147,0,2,2,0.49999999960624997,-0.00046391270979344285,-7.1055460484717499e-05,0.49996617560832979
3,93,0,147,186,185,148,0,0,2,2,0.49999999960624997,-0.00050824532232882937,-0.00016058159418738026,0.50008023891142273
3,94,0,185,148,147,186,0,0,2,2,0.49999999960624997,-0.00038422009010808734,-0.00014316228800956827,0.50008026658049876
3,95,0,154,161,164,161,155,154,2,2,0,-5.8166235413282616e-05,-7.908498340550962e-06,0.49999581784543079
3,96,0,155,161,164,164,155,154,0,0,0.99999989711677384,0,0,0.49999186505549142
3,97,0,162,169,172,169,163,162,0,1,1.0336718741357482e-05,-6.4415429240109694e-06,3.1500000000000002e-13,0.49998668860298751
3,98,0,172,163,162,163,169,172,0,0,1.0455956447969015e-05,0,0,0.49998668860256962
3,99,0,177,171,170,170,177,180,0,1,0.99998966302722903,-6.4416635979759281e-06,-3.1500000000000002e-13,0.49998668847597477
3,100,0,171,177,180,180,171,170,0,0,0.99998954335726664,0,0,0.49998668847556488
3,101,0,178,185,188,185,179,178,2,2,0,-5.8164416678642383e-05,7.9163696102381152e-06,0.49999187178051163
3,102,0,188,179,178,179,185,188,0,0,9.8916111280307001e-08,0,0,0.49999186725515143
4,1,0,9,4,3,4,10,9,2,2,0,-0.055166220969119086,-0.018086582940062532,0.99927334908105814
4,2,0,3,42,41,42,4,3,2,2,0,-0.055450251048949975,0.016425566156728785,0.99174984527873655
4,3,0,17,11,10,10,17,20,0,0,0.98685359829987485,0,0,0.49314034875871521
4,4,0,20,11,10,11,17,20,2,2,0,-0.010943051036717187,-0.013188684421894888,0.49972710292150885
4,5,0,11,50,49,12,0,0,0,0,0.49348627312236376,0,0,0.50649181945391308
4,6,0,49,12,11,50,0,0,2,2,0.49999999960624997,-0.016776451566892787,-0.013221702839211268,0.50646980199250369
4,7,0,18,25,28,25,19,18,2,2,0,-0.0012602916350471693,-0.00051550095484047547,0.4999804767842041
4,8,0,28,19,18,19,25,28,2,2,0,-0.0015067441851097161,-0.00050364594645032246,0.4999746935675406
4,9,0,50,20,19,0,49,0,2,2,0.49999999960624997,-0.0022259414566697697,-0.0022950735704227948,0.49872670148017528
4,10,0,20,50,49,0,19,0,0,0,0.49874946744704546,0,0,0.49872789583835003
4,11,0,19,58,57,20,0,0,2,2,0.49999999960624997,-0.0014569213995307864,-0.0012624709140331579,0.50061445639060131
4,12,0,57,20,19,58,0,0,2,2,0.49999999960624997,-0.001560812993308857,-0.0014789650463886766,0.50061437780018159
4,13,0,26,33,36,33,27,26,2,2,0,-0.0012595221076374227,0.00050117176176101203,0.49972877425755657
4,14,0,36,27,26,27,33,36,2,2,0,-0.0014879334028740547,0.00049220610807570065,0.49972861730656287
4,15,0,58,28,27,0,57,0,2,2,0.49999999960624997,-0.0018895584685180106,0.00030259650653898006,0.50010539335436588
4,16,0,28,58,57,0,27,0,2,2,0.49999999960624997,-0.0019609104102817163,0.00024405434235968637,0.50010532478334191
4,17,0,27,66,65,28,0,0,2,2,0.49999999960624997,-0.0019613591375164797,-0.00024648013641176289,0.50010660904665782
4,18,0,65,28,27,66,0,0,2,2,0.49999999960624997,-0.0018900363192667481,-0.00030516473747393459,0.5001066776057469
4,19,0,34,41,44,41,35,34,0,0,0.013205105516785083,0,0,0.4931166167397748
4,20,0,44,35,34,35,41,44,2,2,0,-0.010719649963698126,0.013482713312194687,0.4931996140609734
4,21,0,66,36,35,0,65,0,2,2,0.49999999960624997,-0.0015581655496377553,0.0014542615845076707,0.50060389924475823
4,22,0,36,66,65,0,35,0,2,2,0.49999999960624997,-0.0014691293095263733,0.0012413485378914221,0.50060396683735731
4,23,0,35,74,73,36,0,0,0,0,0.50123333313911678,0,0,0.49874469447586739
4,24,0,73,36,35,74,0,0,2,2,0.49999999960624997,-0.0022263390141768371,0.0022652601483555586,0.49874350310991639
4,25,0,74,44,43,0,73,0,2,2,0.49999999960624997,-0.016799941751004934,0.013299193062602263,0.50648424116955149
4,26,0,44,74,73,0,43,0,0,0,0.50652836839952631,0,0,0.50650605408489502
4,27,0,57,51,50,50,57,60,0,0,0.99933333476380637,0,0,0.49952565220397732
4,28,0,60,51,50,51,57,60,2,2,0,-0.0016495014980993684,-0.00082253904075994897,0.49993652613893791
4,29,0,82,52,51,0,81,0,2,2,0.49999999960624997,-0.00250256611120755,-0.0013096782797743637,0.49932358445576497
4,30,0,52,82,81,0,51,0,2,2,0.49999999960624997,-0.0061858154099571541,-0.001398511412645929,0.49931557730660503
4,31,0,51,90,89,52,0,0,0,1,0.49911850425506443,-0.00071475625476113047,-3.1500000000000002e-13,0.50088008756015356
4,32,0,89,52,51,90,0,0,2,2,0.49999999960624997,-0.0032550743225316764,-0.0017992792884418476,0.5008775683687634
4,33,0,58,65,68,65,59,58,2,2,0,-0.00060780819282145601,4.9458297184734408e-07,0.49993769302096769
4,34,0,68,59,58,59,65,68,2,2,0,-0.00049736379651583735,6.5866662587723708e-07,0.4999377235379257
4,35,0,90,60,59,0,89,0,2,2,0.49999999960624997,-0.0017737786944377898,-8.5825501817904192e-05,0.49994034968738155
4,36,0,60,90,89,0,59,0,2,2,0.49999999960624997,-0.0015397024790345414,-0.00011600423470920267,0.49994054367652102
4,37,0,59,98,97,60,0,0,2,2,0.49999999960624997,-0.0017912688212331756,-0.00024924910666642797,0.50012649067541659
4,38,0,97,60,59,98,0,0,2,2,0.49999999960624997,-0.0017192457663610583,-0.00028661734475056216,0.50012655379495241
4,39,0,66,73,76,73,67,66,0,0,0.00066969903413265173,0,0,0.49952410704543437
4,40,0,76,67,66,67,73,76,2,2,0,-0.0016525713810063738,0.00082808865256124987,0.49952358924444284
4,41,0,98,68,67,0,97,0,2,2,0.49999999960624997,-0.0017199886289245292,0.0002853117005884146,0.50012597119555169
4,42,0,68,98,97,0,67,0,2,2,0.49999999960624997,-0.0017905949184287926,0.00024808919853636996,0.50012590931794132
4,43,0,67,106,105,68,0,0,2,2,0.49999999960624997,-0.0015421803046401753,0.00011423275525451729,0.4999414060803784
4,44,0,105,68,67,106,0,0,2,2,0.49999999960624997,-0.0017746846037850581,8.424326761533816e-05,0.49994121319711365
4,45,0,106,76,75,0,105,0,2,2,0.49999999960624997,-0.0032568379044028784,0.0018027642018520703,0.50087890628382647
4,46,0,76,106,105,0,75,0,0,1,0.50088286176540164,-0.00071432280938464317,3.1500000000000002e-13,0.50088142850476858
4,47,0,75,114,113,76,0,0,2,2,0.49999999960624997,-0.0061904037979054654,0.0014022028478056011,0.4993137393091332
4,48,0,113,76,75,114,0,0,2,2,0.49999999960624997,-0.0025043281756972325,0.0013125344438665832,0.49932175847567822
4,49,0,82,89,92,89,83,82,0,1,0.0007515945110258428,-0.00049084354477229404,3.1500000000000002e-13,0.49956775570175183
4,50,0,92,83,82,83,89,92,0,0,0.00074828876016772657,0,0,0.4995677253689666
4,51,0,83,122,121,84,0,0,2,2,0.49999999960624997,-0.0020407696579938048,0.00031572794720785758,0.49985344624345329
4,52,0,121,84,83,122,0,0,2,2,0.49999999960624997,-0.0011428614123764978,0.00032300109948168852,0.49985416110430103
4,53,0,90,97,100,97,91,90,2,2,0,-0.00020080414248110275,-5.4522217746112459e-05,0.49994350628987427
4,54,0,100,91,90,91,97,100,2,2,0,-0.00030346219542349488,-5.9475999579011646e-05,0.49994599051814526
4,55,0,122,92,91,0,121,0,2,2,0.49999999960624997,-0.0010427672009097812,-0.00026090897655628735,0.49986813939161656
4,56,0,92,122,121,0,91,0,2,2,0.49999999960624997,-0.0012931042885328729,-0.00028664572611639128,0.49986799319082675
4,57,0,91,130,129,92,0,0,2,2,0.49999999960624997,-0.0010343170886736915,-0.00027727489096949858,0.50014373254039579
4,58,0,129,92,91,130,0,0,2,2,0.49999999960624997,-0.0011947180260230669,-0.00029011036300950136,0.50014364315432958
4,59,0,98,105,108,105,99,98,2,2,0,-0.00020107988272888375,5.4671926577901034e-05,0.49991615373534454
4,60,0,108,99,98,99,105,108,2,2,0,-0.00030353589981683558,5.9703742375656697e-05,0.49991614080913865
4,61,0,130,100,99,0,129,0,2,2,0.49999999960624997,-0.0010956405742397494,3.2649544935610205e-05,0.50001818923502106
4,62,0,100,130,129,0,99,0,2,2,0.49999999960624997,-0.0010938047241916703,2.6185248139834659e-05,0.50001819024844962
4,63,0,99,138,137,100,0,0,2,2,0.49999999960624997,-0.0010942014279394297,-2.6159567258828165e-05,0.50001817938143289
4,64,0,137,100,99,138,0,0,2,2,0.49999999960624997,-0.0010956170091937167,-3.2625106516672368e-05,0.50001817859791231
4,65,0,113,107,106,106,113,116,0,1,0.99924840185675212,-0.00049213980254015819,-3.1500000000000002e-13,0.49956772740752814
4,66,0,107,113,116,116,107,106,0,0,0.99925172339509893,0,0,0.49956769722554067
4,67,0,138,108,107,0,137,0,2,2,0.49999999960624997,-0.001195162645402856,0.00029025942374809663,0.50014369102627998
4,68,0,108,138,137,0,107,0,2,2,0.49999999960624997,-0.001034497511001769,0.0002773733824276492,0.50014378058471409
4,69,0,107,146,145,108,0,0,2,2,0.49999999960624997,-0.0012938572480077749,0.00028678524465988498,0.49986792769957306
4,70,0,145,108,107,146,0,0,2,2,0.49999999960624997,-0.0010431512837028817,0.00026099254545623041,0.49986807418707013
4,71,0,146,116,115,0,145,0,2,2,0.49999999960624997,-0.0011433292717659034,-0.00032288499148107477,0.49985422588049694
4,72,0,116,146,145,0,115,0,2,2,0.49999999960624997,-0.0020415070813942439,-0.00031560157076490988,0.49985351053440091
4,73,0,122,129,132,129,123,122,0,1,0.00015195737609797024,-2.9213166770698349e-05,3.1500000000000002e-13,0.49989279689861904
4,74,0,132,123,122,123,129,132,0,0,0.0001339964910678579,0,0,0.49989279652537227
4,75,0,154,124,123,0,153,0,2,2,0.49999999960624997,-0.00051416630244977479,0.00016169977512524894,0.50009216116724475
4,76,0,124,154,153,0,123,0,2,2,0.49999999960624997,-0.00083399091233324221,0.00018410226425677833,0.50009205339260454
4,77,0,123,162,161,124,0,0,2,2,0.49999999960624997,-0.00061590278526561923,4.3885126625745118e-05,0.49997987306394509
4,78,0,161,124,123,162,0,0,2,2,0.49999999960624997,-0.00052636754895855507,6.2842496099322761e-05,0.49997989863386133
4,79,0,130,137,140,137,131,130,2,2,0,-6.5275081140655014e-05,-2.3264155394636259e-08,0.49996876924490974
4,80,0,140,131,130,131,137,140,2,2,0,-5.6075704711593104e-05,-1.1651144492643288e-08,0.49996876316613187
4,81,0,162,132,131,0,161,0,2,2,0.49999999960624997,-0.00048150772477962547,-1.1124942652280609e-05,0.499999535211686
4,82,0,132,162,161,0,131,0,2,2,0.49999999960624997,-0.0004819212685231254,-4.5612137104001769e-06,0.49999953511221634
4,83,0,131,170,169,132,0,0,2,2,0.49999999960624997,-0.00049611257810792703,-2.8005372656987212e-05,0.50001609504618194
4,84,0,169,132,131,170,0,0,2,2,0.49999999960624997,-0.00049772040379848673,-2.1991376641181795e-05,0.50001609464648444
4,85,0,145,139,138,138,145,148,0,1,0.9998479789357515,-2.9278674567225476e-05,-3.1500000000000002e-13,0.49989275897867963
4,86,0,139,145,148,148,139,138,0,0,0.99986595715653126,0,0,0.49989275860556226
4,87,0,170,140,139,0,169,0,2,2,0.49999999960624997,-0.00049779705967346215,2.2055636924625798e-05,0.50001612559243103
4,88,0,140,170,169,0,139,0,2,2,0.49999999960624997,-0.00049612397750913929,2.8070451437778964e-05,0.50001612600837397
4,89,0,139,178,177,140,0,0,2,2,0.49999999960624997,-0.00048205633007690463,4.6213119919116015e-06,0.49999950712527835
4,90,0,177,140,139,178,0,0,2,2,0.49999999960624997,-0.00048156270619932541,1.1184830322001984e-05,0.49999950724405401
4,91,0,178,148,147,0,177,0,2,2,0.49999999960624997,-0.00052652124271831253,-6.2819855559609686e-05,0.49997991109037115
4,92,0,148,178,177,0,147,0,2,2,0.49999999960624997,-0.00061608103737296018,-4.3858055100756883e-05,0.4999798855059937
4,93,0,147,186,185,148,0,0,2,2,0.49999999960624997,-0.00083421107439072455,-0.00018410835729513705,0.50009205820163083
4,94,0,185,148,147,186,0,0,2,2,0.49999999960624997,-0.00051431989418942233,-0.00016170093407963474,0.50009216602857109
4,95,0,154,161,164,161,155,154,2,2,0,-9.8855638675879722e-05,1.221002699327358e-05,0.49998359269244613
4,96,0,164,155,154,155,161,164,0,0,2.0281078497070404e-05,0,0,0.49998357276768268
4,97,0,162,169,172,169,163,162,0,1,1.6213063335863832e-05,-1.0866424094755264e-05,3.1500000000000002e-13,0.49998200657713909
4,98,0,172,163,162,163,169,172,0,0,1.539126016559154e-05,0,0,0.49998200657908576
4,99,0,177,171,170,170,177,180,0,1,0.99998376211167728,-1.0870797319157443e-05,-3.1500000000000002e-13,0.49998199416489114
4,100,0,171,177,180,180,171,170,0,0,0.99998458894517428,0,0,0.49998199416690969
4,101,0,178,185,188,185,179,178,2,2,0,-9.888041677968966e-05,-1.2178643582048619e-05,0.49998965835111697
4,102,0,179,185,188,188,179,178,0,0,0.9999797142313116,0,0,0.49998356861341897
5,1,0,9,4,3,4,10,9,2,2,0,-0.06320856100647812,-0.026762028349919614,0.99852989490374933
5,2,0,3,42,41,42,4,3,2,2,0,-0.064107464375187162,0.023552238687476405,0.98796748561862346
5,3,0,17,11,10,10,17,20,0,0,0.98080105831789244,0,0,0.49008336408856773
5,4,0,20,11,10,11,17,20,2,2,0,-0.014981756151019961,-0.018713571080489284,0.49943986168505966
5,5,0,11,50,49,12,0,0,0,0,0.490837705833297,0,0,0.50911598878239694
5,6,0,49,12,11,50,0,0,2,2,0.49999999960624997,-0.021756255020700419,-0.018630576736064934,0.50912962698253472
5,7,0,18,25,28,25,19,18,2,2,0,-0.0025220178165122286,-0.0006371017399708828,0.49999861778275106
5,8,0,28,19,18,19,25,28,2,2,0,-0.0024788831370061029,-0.00063679883666355034,0.49999858789363844
5,9,0,50,20,19,0,49,0,0,1,0.49805062700730907,-0.0011315943087599812,-3.1500000000000002e-13,0.49786470354439116
5,10,0,20,50,49,0,19,0,0,0,0.49790688793711496,0,0,0.4978616061673164
5,11,0,19,58,57,20,0,0,0,1,0.49890130351573098,-0.00068050807756421636,-3.1500000000000002e-13,0.501063967805505
5,12,0,57,20,19,58,0,0,0,1,0.49874883078350202,-0.0003604096118633444,-3.1500000000000002e-13,0.50106405098369433
5,13,0,26,33,36,33,27,26,2,2,0,-0.002507550174676913,0.00060564759956235339,0.49969298320206001
5,14,0,36,27,26,27,33,36,2,2,0,-0.0024293484903979588,0.00061101368507667419,0.49969307977070948
5,15,0,58,28,27,0,57,0,2,2,0.49999999960624997,-0.0012496752092518546,0.00039875719488167207,0.5001061252598501
5,16,0,28,58,57,0,27,0,2,2,0.49999999960624997,-0.0013176178350003355,0.00028146130611930026,0.5001060817277766
5,17,0,27,66,65,28,0,0,2,2,0.49999999960624997,-0.0013205768452256008,-0.00029755072079730986,0.50011401601613492
5,18,0,65,28,27,66,0,0,2,2,0.49999999960624997,-0.001248624842270606,-0.00041463210130914668,0.50011406215566134
5,19,0,34,41,44,41,35,34,0,0,0.019262501862469205,0,0,0.49006013935761589
5,20,0,44,35,34,35,41,44,2,2,0,-0.014428897839685203,0.019392948447781309,0.49027215942898994
5,21,0,66,36,35,0,65,0,0,1,0.50121429469072432,-0.00036978486603150298,3.1500000000000002e-13,0.50103113207415695
5,22,0,36,66,65,0,35,0,0,1,0.50106587835073135,-0.00070943191717631976,3.1500000000000002e-13,0.50103104056837677
5,23,0,35,74,73,36,0,0,0,0,0.50204205213558328,0,0,0.4979118561604533
5,24,0,73,36,35,74,0,0,0,1,0.50190301657434067,-0.0011402881694769955,3.1500000000000002e-13,0.49791495999225971
5,25,0,74,44,43,0,73,0,2,2,0.49999999960624997,-0.02182922959060932,0.018867232166757647,0.50920669878077085
5,26,0,44,74,73,0,43,0,0,0,0.50924040538975401,0,0,0.5091932693652923
5,27,0,57,51,50,50,57,60,0,0,0.99922326131407524,0,0,0.49944971041641478
5,28,0,60,51,50,51,57,60,2,2,0,-0.0026794123255539188,-0.0010256076623673196,0.49996204778722569
5,29,0,82,52,51,0,81,0,2,2,0.49999999960624997,-0.0026851146663332596,-0.0023165340368086953,0.49879638466159154
5,30,0,52,82,81,0,51,0,2,2,0.49999999960624997,-0.00819399735831715,-0.0024759902414538152,0.49878137049059279
5,31,0,51,90,89,52,0,0,0,0,0.49850771378212633,0,0,0.50148125911614572
5,32,0,89,52,51,90,0,0,2,2,0.49999999960624997,-0.0039333600594016332,-0.003046872492453358,0.50147740282830322
5,33,0,58,65,68,65,59,58,2,2,0,-0.00081348096095252794,-1.0216655612683229e-06,0.49996619032372608
5,34,0,68,59,58,59,65,68,2,2,0,-0.00076054290150718695,-5.6081443225318888e-07,0.49996593234441694
5,35,0,90,60,59,0,89,0,2,2,0.49999999960624997,-0.0014022303291468534,-0.00026307220093008848,0.49983379529791955
5,36,0,60,90,89,0,59,0,2,2,0.49999999960624997,-0.00091927348108944017,-0.00030970174538207194,0.49983407569304833
5,37,0,59,98,97,60,0,0,2,2,0.49999999960624997,-0.0013593623291942333,-0.00037955088588301536,0.50018435552877571
5,38,0,97,60,59,98,0,0,2,2,0.49999999960624997,-0.0012878711072155872,-0.00043809886941138137,0.50018440280290144
5,39,0,66,73,76,73,67,66,0,0,0.00077599191191402223,0,0,0.49944984675017212
5,40,0,76,67,66,67,73,76,2,2,0,-0.0026868100651812853,0.0010342110709644463,0.49944851420571507
5,41,0,98,68,67,0,97,0,2,2,0.49999999960624997,-0.001291615167306671,0.00043972209719108052,0.50018510235854574
5,42,0,68,98,97,0,67,0,2,2,0.49999999960624997,-0.0013598944546436497,0.00038095681657346597,0.50018505713719308
5,43,0,67,106,105,68,0,0,2,2,0.49999999960624997,-0.00092672458986355814,0.00031043748605634702,0.49983366025622755
5,44,0,105,68,67,106,0,0,2,2,0.49999999960624997,-0.001405511151288823,0.00026368055572811475,0.49983338099673624
5,45,0,106,76,75,0,105,0,2,2,0.49999999960624997,-0.0039408223634034029,0.0030602027460133107,0.50148325447435615
5,46,0,76,106,105,0,75,0,0,0,0.50149820289217928,0,0,0.50148712586087463
5,47,0,75,114,113,76,0,0,2,2,0.49999999960624997,-0.0082025709993279686,0.0024889569722306524,0.4987749328296926
5,48,0,113,76,75,114,0,0,2,2,0.49999999960624997,-0.0026914481729213031,0.0023277477196108768,0.49878997385843277
5,49,0,82,89,92,89,83,82,0,1,0.0012457944223408354,-0.00073475767491832256,3.1500000000000002e-13,0.4993280949310116
5,50,0,92,83,82,83,89,92,0,0,0.0011973128202270799,0,0,0.49932811394289678
5,51,0,83,122,121,84,0,0,2,2,0.49999999960624997,-0.0025812571643096631,0.00017349438016541494,0.49992642096093942
5,52,0,121,84,83,122,0,0,2,2,0.49999999960624997,-0.0015414898693139267,0.00018536918758579781,0.49992749280800697
5,53,0,90,97,100,97,91,90,2,2,0,-0.00017504689238065694,-0.00011434997856061599,0.49995090327251784
5,54,0,100,91,90,91,97,100,2,2,0,-0.00049856690641301342,-0.00012844120256326952,0.49995799584893436
5,55,0,122,92,91,0,121,0,2,2,0.49999999960624997,-0.00094281921729523195,-0.00045980036653865675,0.49975908911963035
5,56,0,92,122,121,0,91,0,2,2,0.49999999960624997,-0.001384848895565253,-0.00050868240832060898,0.49975883180155228
5,57,0,91,130,129,92,0,0,2,2,0.49999999960624997,-0.00083764993431999365,-0.00047078605500630718,0.50023837147933359
5,58,0,129,92,91,130,0,0,2,2,0.49999999960624997,-0.0012282489546137899,-0.00049832950266237293,0.50023816980106117
5,59,0,98,105,108,105,99,98,2,2,0,-0.00017608336658513158,0.00011382454093846052,0.49989391580924292
5,60,0,108,99,98,99,105,108,2,2,0,-0.0004985584854624546,0.00012831209333103854,0.49989386141604519
5,61,0,130,100,99,0,129,0,2,2,0.49999999960624997,-0.00098738472969802922,4.4549407029808685e-05,0.50001685177573663
5,62,0,100,130,129,0,99,0,2,2,0.49999999960624997,-0.00096620144160348845,2.7750121615276064e-05,0.50001686212691032
5,63,0,99,138,137,100,0,0,2,2,0.49999999960624997,-0.00096729800963540934,-2.683909259511618e-05,0.50001641191214363
5,64,0,137,100,99,138,0,0,2,2,0.49999999960624997,-0.00098720769444457686,-4.3647190555194627e-05,0.50001640217841592
5,65,0,113,107,106,106,113,116,0,1,0.99875307894899445,-0.0007368782381205639,-3.1500000000000002e-13,0.49932742433544236
5,66,0,107,113,116,116,107,106,0,0,0.99880153504081259,0,0,0.49932744384472549
5,67,0,138,108,107,0,137,0,2,2,0.49999999960624997,-0.0012299076945462846,0.00049936169124049717,0.50023863451919548
5,68,0,108,138,137,0,107,0,2,2,0.49999999960624997,-0.00083899395378713533,0.00047171210339602926,0.50023883665332558
5,69,0,107,146,145,108,0,0,2,2,0.49999999960624997,-0.0013870175954781697,0.00050965124105336863,0.49975836194798401
5,70,0,145,108,107,146,0,0,2,2,0.49999999960624997,-0.0009441592300218763,0.00046064237636702575,0.49975862013725098
5,71,0,146,116,115,0,145,0,2,2,0.49999999960624997,-0.0015425971701610026,-0.00018528954734474892,0.49992757462142418
5,72,0,116,146,145,0,115,0,2,2,0.49999999960624997,-0.0025845720982646168,-0.00017336013932128878,0.49992649934651606
5,73,0,122,129,132,129,123,122,0,1,0.00028543654369370629,-3.8613283721234208e-05,3.1500000000000002e-13,0.49982842356823709
5,74,0,132,123,122,123,129,132,0,0,0.00024752801486675508,0,0,0.49982842393614818
5,75,0,154,124,123,0,153,0,2,2,0.49999999960624997,-0.00059279679540612544,0.00013363255214436919,0.50007999460328101
5,76,0,124,154,153,0,123,0,2,2,0.49999999960624997,-0.0011402074246058777,0.00015912531410603752,0.50007975747959021
5,77,0,123,162,161,124,0,0,2,2,0.49999999960624997,-0.0007133226972172483,-2.6099816710006328e-05,0.50001454511372678
5,78,0,161,124,123,162,0,0,2,2,0.49999999960624997,-0.00064056464880641499,-2.7761213113058783e-06,0.50001456974008707
5,79,0,130,137,140,137,131,130,2,2,0,-8.8197855534958018e-05,-1.7741614106644453e-07,0.49997113195844844
5,80,0,140,131,130,131,137,140,2,2,0,-0.00010457043437895708,-1.2670498760884374e-07,0.49997110693481095
5,81,0,162,132,131,0,161,0,2,2,0.49999999960624997,-0.00048687418677508356,-3.353275278581171e-05,0.4999862214871883
5,82,0,132,162,161,0,131,0,2,2,0.49999999960624997,-0.00046581993462757913,-3.0538790359470828e-05,0.49998622650216801
5,83,0,131,170,169,132,0,0,2,2,0.49999999960624997,-0.00049015430658470773,-5.2110055277870118e-05,0.50002786576448432
5,84,0,169,132,131,170,0,0,2,2,0.49999999960624997,-0.00051060887456640255,-4.9741875429953881e-05,0.50002786064662341
5,85,0,145,139,138,138,145,148,0,1,0.99971424159970712,-3.8803625630822005e-05,-3.1500000000000002e-13,0.49982823763274298
5,86,0,139,145,148,148,139,138,0,0,0.99975220288646172,0,0,0.4998282380036535
