step,block,vidx,x,y
9,16,124,1.0003898127964519,4.7035439188514134
9,16,125,1.0001891360862865,3.7036092534475542
9,17,128,3.0001692647158578,4.7025566787681869
9,17,129,3.000010222472334,3.7025773776352833
9,17,130,4.9999907860806472,3.7022122304014848
9,17,131,5.0001498283241732,4.7021915315343916
9,17,132,3.0001692647158578,4.7025566787681869
9,17,133,3.000010222472334,3.7025773776352833
9,18,136,4.9998460168571457,4.7021929345404354
9,18,137,5.0000078035440687,3.7022137893450875
9,18,138,6.9999883977385773,3.7025850680998289
9,18,139,6.9998266110516543,4.7025642132951795
9,18,140,4.9998460168571457,4.7021929345404354
9,18,141,5.0000078035440687,3.7022137893450875
9,19,144,6.9995961149020411,4.7031153186514638
9,19,145,6.9997948486573662,3.7031808816017304
9,19,146,8.9998081277628934,3.7036155780621294
9,19,147,8.9996093940075674,4.7035500151118583
9,19,148,6.9995961149020411,4.7031153186514638
9,19,149,6.9997948486573662,3.7031808816017304
9,20,152,-0.00082243453840653467,5.700853701123604
9,20,153,0.00028450833166495748,4.7008703721213498
9,20,154,2.0002854382395836,4.7030912859878402
9,20,155,1.9991784953695118,5.7030746149900944
9,20,156,-0.00082243453840653467,5.700853701123604
9,20,157,0.00028450833166495748,4.7008703721213498
9,21,160,2.0003893707352689,5.7027911758534593
9,21,161,2.0000868896887027,4.7028033777509943
9,21,162,4.0000669987926072,4.7021556124196806
9,21,163,4.0003694798391747,5.7021434105221456
9,21,164,2.0003893707352689,5.7027911758534593
9,21,165,2.0000868896887027,4.7028033777509943
9,22,168,4.0000141858147193,5.7020160590081863
9,22,169,4.0000153353313781,4.7020219217447883
9,22,170,5.9999835626603879,4.7020244038243169
9,22,171,5.9999824131437318,5.7020185410877149
9,22,172,4.0000141858147193,5.7020160590081863
9,22,173,4.0000153353313781,4.7020219217447883
9,23,176,5.9996279435178623,5.7021477255579507
9,23,177,5.9999317761279318,4.7021600116557769
9,23,178,7.9999119920371893,4.7028105724854141
9,23,179,7.9996081594271216,5.7027982863875879
9,23,180,5.9996279435178623,5.7021477255579507
9,23,181,5.9999317761279318,4.7021600116557769
9,24,184,8.0008232942972395,5.7030809000116713
9,24,185,7.9997134807306409,4.7030976124101267
9,24,186,9.999714411124744,4.7008709106727862
9,24,187,10.000824224691337,5.7008541982743308
9,24,188,8.0008232942972395,5.7030809000116713
9,24,189,7.9997134807306409,4.7030976124101267
10,1,0,6.9292951466985145e-10,0.99499971397577269
10,1,1,5.2977561465246184e-10,-0.0049999706032855503
10,1,2,10.000000001794033,-0.0049999706835160088
10,1,3,10.000000001957188,0.9949997138955422
10,1,4,6.9292951466985145e-10,0.99499971397577269
10,1,5,5.2977561465246184e-10,-0.0049999706032855503
10,2,8,0.017178357336690063,1.7601206699298644
10,2,9,-0.042730927616805706,0.76183139685672052
10,2,10,1.9532770375305686,0.64164165763022263
10,2,11,2.0131863224840645,1.6399309307033667
10,2,12,0.017178357336690063,1.7601206699298644
10,2,13,-0.042730927616805706,0.76183139685672052
10,3,16,2.0066738566889057,1.6620549129351878
10,3,17,2.004102883443085,0.66198916378575678
10,3,18,4.0034755810943983,0.65704199459159218
10,3,19,4.0060465543402186,1.6571077437410235
10,3,20,2.0066738566889057,1.6620549129351878
10,3,21,2.004102883443085,0.66198916378575678
10,4,24,4.0003351994397374,1.658420956190739
10,4,25,4.000350210096757,0.65833380454670287
10,4,26,5.9996393143055444,0.65836154604032582
10,4,27,5.9996243036485248,1.6584486976843622
10,4,28,4.0003351994397374,1.658420956190739
10,4,29,4.000350210096757,0.65833380454670287
10,5,32,5.9938521373363178,1.6571022329843172
10,5,33,5.9965083086621886,0.65703646304603314
10,5,34,7.995871057273499,0.66214540982656278
10,5,35,7.9932148859476264,1.6622111797648469
10,5,36,5.9938521373363178,1.6571022329843172
10,5,37,5.9965083086621886,0.65703646304603314
10,6,40,7.98652570906631,1.6400992060031319
10,6,41,8.0464391169501539,0.64180880581973021
10,6,42,10.042438827263496,0.76199707778012404
10,6,43,9.9825254193796482,1.7602874779635254
10,6,44,7.98652570906631,1.6400992060031319
10,6,45,8.0464391169501539,0.64180880581973021
10,7,48,1.0007108188415077,2.662514959311908
10,7,49,0.99958874958435606,1.6625497636706053
10,7,50,2.9996021342168842,1.6602899866703689
10,7,51,3.0007242034740367,2.6602551823116727
10,7,52,1.0007108188415077,2.662514959311908
10,7,53,0.99958874958435606,1.6625497636706053
10,8,56,3.0003666668276896,2.6597899190784662
10,8,57,3.0000250187255655,1.6597879413630114
10,8,58,4.999984707067691,1.6590837023931746
10,8,59,5.0003263551698192,2.6590856801086296
10,8,60,3.0003666668276896,2.6597899190784662
10,8,61,3.0000250187255655,1.6597879413630114
10,9,64,4.9996559023285947,2.6590800011031992
10,9,65,5.0000135062957476,1.6590778850956251
10,9,66,6.9999718562937154,1.6598129688649255
10,9,67,6.9996142523265625,2.6598150848725002
10,9,68,4.9996559023285947,2.6590800011031992
10,9,69,5.0000135062957476,1.6590778850956251
10,10,72,6.9992228700028898,2.6602767209332407
10,10,73,7.0003544718753528,1.6603134101203438
10,10,74,9.0003688484682272,1.6625882684485904
10,10,75,8.9992372465957651,2.6625515792614891
10,10,76,6.9992228700028898,2.6602767209332407
10,10,77,7.0003544718753528,1.6603134101203438
10,11,80,0.00072063857315915881,3.6618088201609251
10,11,81,0.00035726712370690006,2.6618453828691813
10,11,82,2.000360518529213,2.6610910591746255
10,11,83,2.0007238899786648,3.6610544964663685
10,11,84,0.00072063857315915881,3.6618088201609251
10,11,85,0.00035726712370690006,2.6618453828691813
10,12,88,2.0005937640103726,3.6604053097633442
10,12,89,2.0000486191460038,2.6604284334899346
10,12,90,4.0000258450461175,2.6592802522989714
10,12,91,4.0005709899104875,3.6592571285723809
10,12,92,2.0005937640103726,3.6604053097633442
10,12,93,2.0000486191460038,2.6604284334899346
10,13,96,4.0000203299742285,3.659097011280342
10,13,97,4.000022638548371,2.659102705308324
10,13,98,5.999974830735801,2.6591079078580213
10,13,99,5.9999725221616611,3.6591022138300393
10,13,100,4.0000203299742285,3.659097011280342
10,13,101,4.000022638548371,2.659102705308324
10,14,104,5.9994230918011615,3.6592653430598046
10,14,105,5.9999717690186793,2.6592888039035474
10,14,106,7.9999495282562245,2.6604438296073254
10,14,107,7.9994008510387067,3.6604203687635826
10,14,108,5.9994230918011615,3.6592653430598046
10,14,109,5.9999717690186793,2.6592888039035474
10,15,112,7.9992886718854717,3.661064555609002
10,15,113,7.9996605393741849,2.6611010504655503
10,15,114,9.9996588488053195,2.6618670222572423
10,15,115,9.9992869813166152,3.6618305274006939
10,15,116,7.9992886718854717,3.661064555609002
10,15,117,7.9996605393741849,2.6611010504655503
10,16,120,1.0003868010317722,4.6601340721005133
10,16,121,1.0001981492036922,3.660183525459932
10,16,122,3.0002034453112247,3.6597722726796267
10,16,123,3.0003920971393052,4.6597228193202103
10,16,124,1.0003868010317722,4.6601340721005133
10,16,125,1.0001981492036922,3.660183525459932
10,17,128,3.0001648529624783,4.6592000224064849
10,17,129,2.9999940754487544,3.6592133184019278
10,17,130,4.9999714577083569,3.6588304068557309
10,17,131,5.000142235222083,4.6588171108602916
10,17,132,3.0001648529624783,4.6592000224064849
10,17,133,2.9999940754487544,3.6592133184019278
10,18,136,4.999853032836949,4.6588181661030035
10,18,137,5.0000272766719043,3.6588315522267321
10,18,138,7.0000047064332289,3.6592218598292345
10,18,139,6.9998304625982737,4.6592084737055082
10,18,140,4.999853032836949,4.6588181661030035
10,18,141,5.0000272766719043,3.6588315522267321
10,19,144,6.9996071542283556,4.6597318571302457
10,19,145,6.9997961723323003,3.6597815756849283
10,19,146,8.9998017651296944,3.6601933159191979
10,19,147,8.9996127470257523,4.6601435973645113
10,19,148,6.9996071542283556,4.6597318571302457
10,19,149,6.9997961723323003,3.6597815756849283
10,20,152,-0.00082545907142332435,5.6576683393336236
10,20,153,0.00025670097977242644,4.6576818449451389
10,20,154,2.000257305460992,4.6598488171846153
10,20,155,1.9991751454097959,5.6598353115730999
10,20,156,-0.00082545907142332435,5.6576683393336236
10,20,157,0.00025670097977242644,4.6576818449451389
10,21,160,2.0004047139011831,5.6595321010198436
10,21,161,2.0000874307542955,4.659540345283153
10,21,162,4.0000661560330979,4.6588666894422186
10,21,163,4.000383439179986,5.6588584451789092
10,21,164,2.0004047139011831,5.6595321010198436
10,21,165,2.0000874307542955,4.659540345283153
10,22,168,4.0000148308921535,5.6587114765190618
10,22,169,4.0000162025457078,4.6587145421196379
10,22,170,5.9999822757719068,4.6587174657897181
10,22,171,5.9999809041183552,5.6587144001891421
10,22,172,4.0000148308921535,5.6587114765190618
10,22,173,4.0000162025457078,4.6587145421196379
10,23,176,5.9996132766827728,5.6588629961160839
10,23,177,5.9999324260707247,4.6588712907466521
10,23,178,7.9999112689129435,4.659548702935898
10,23,179,7.9995921195249933,5.6595404083053298
10,23,180,5.9996132766827728,5.6588629961160839
10,23,181,5.9999324260707247,4.6588712907466521
10,24,184,8.0008269099525506,5.6598435080260492
10,24,185,7.9997412289051999,4.6598570791208882
10,24,186,9.9997418765000461,4.6576830486522036
10,24,187,10.000827557547392,5.6576694775573646
10,24,188,8.0008269099525506,5.6598435080260492
10,24,189,7.9997412289051999,4.6598570791208882
