step,contact,mtype,p1,p2,p3,m4,m5,m6,m0_0,m0_2,o2,o3,o4,o5
5,40,0,162,106,105,159,0,0,1,2,0.00019698760689107356,-0.00046264388972659296,6.4036983603074825e-06,0.75347440046508496
5,41,0,115,159,162,159,116,115,1,2,1.9085830518456997e-05,-0.00010331618156891583,-4.1952292327529405e-06,0.53377682014837058
5,42,0,116,159,162,0,115,0,0,0,0.41467484257049286,0,0,0.53377682014837058
5,43,0,123,135,134,135,124,123,2,2,-0,-0.0014837051604633476,0.0015580381222500927,0.71572021493253191
5,44,0,134,124,123,124,135,134,2,2,0,-0.0016551759783530779,0.0026462125379305194,0.71572012103005189
5,45,0,125,171,170,0,124,0,1,2,1.0567037853285597,-0.00032083282234346091,-2.7998392204305056e-06,0.055888566767136855
5,46,0,125,170,169,126,0,0,1,2,0.003701749563603422,-0.0033173897748186554,0.00049517989060067025,0.66072587162205687
5,47,1,171,126,125,171,125,124,0,0,0,0,0,0
5,48,0,169,127,126,0,168,0,0,1,1.0053275749205663,-0.00097533396075685699,3.1500000000000002e-13,0.50670640120549815
5,49,0,169,126,125,170,0,0,0,1,0.0037916899906908432,-0.0022832686487774269,3.1500000000000002e-13,0.6607269674767412
5,50,0,168,127,126,127,169,168,1,2,0.0061817095202703204,-0.0026761353930332627,0.00078066391829425109,0.50670640120549815
5,51,0,144,134,133,145,0,0,1,2,0.39820757979711169,-0.00018695766742632262,5.3442820352244551e-05,0.76986659747932829
5,52,0,133,145,144,145,134,133,1,2,0.0051071314668721963,-0.0029782945833302416,0.00095519394477762355,0.76986516290291596
5,53,0,160,167,172,167,161,160,1,2,2.6294280029792309e-05,-5.3094296174758564e-05,5.7468347219733144e-06,0.58192557743656237
5,54,0,161,167,172,0,160,0,0,1,0.37443076282042986,-0.0015844406410598722,3.1500000000000002e-13,0.58192557743656237
6,1,0,56,45,44,0,55,0,0,1,1.0060273804863065,-0.00022330800582547484,3.1500000000000002e-13,0.37935514013475091
6,2,0,56,44,43,0,55,0,0,1,0.0023549893006253649,-0.00032707876748016781,3.1500000000000002e-13,0.0022962803173029915
6,3,0,55,45,44,45,56,55,0,0,0.0055957631503622393,0,0,0.37935514013475091
6,4,0,38,94,93,94,39,38,2,2,-0,-0.0029382257848288703,0.0034926441081969805,1.4939684305204464
6,5,0,93,39,38,39,94,93,2,2,0,-0.0010251769048215573,0.0012036126950511667,1.4939690647835024
6,6,0,108,41,40,0,107,0,1,2,0.73502611542308693,-0.0039831566515841224,-0.00019136830147928132,1.1839494564930195
6,7,0,107,42,41,0,106,0,0,0,1.0086753579719954,0,0,0.1813180590435671
6,8,0,107,41,40,108,0,0,1,2,0.00086809051949157082,-0.0011762005774861169,0.0001489914464262863,1.1839494564930195
6,9,0,42,107,106,0,41,0,0,0,1.0030819988522326,0,0,0.1813182872451212
6,10,0,42,106,105,0,0,0,0,0,0.00087154708341836984,0,0,0
6,11,0,39,154,153,40,0,0,1,2,0.11119884869054797,-0.0014893180335206712,-0.00060994729997706902,0.90195146042112329
6,12,0,152,41,40,153,0,0,1,2,0.73542510369443781,-0.00085387716434344463,0.00034947181865121704,0.42655670724323036
6,13,0,40,154,153,0,39,0,1,2,1.0042169903074487,-0.00064650615874325685,3.4758542996354716e-05,0.90195146042112329
6,14,0,40,153,152,41,0,0,1,2,0.0098777007058729587,-0.0011084498278622226,3.2130031578118042e-05,0.42655656132123132
6,15,0,42,162,161,162,43,42,2,2,0,-0.00031451155030170493,0.0010953993196890555,1.0489495868551322
6,16,0,161,43,42,43,162,161,2,2,-0,-0.0036676977177634617,0.00060209987948618314,1.0489479958694867
6,17,0,43,167,172,44,0,0,0,0,0.37348995023017328,0,0,0.97376032406240787
6,18,0,172,45,44,167,0,0,0,1,1.0034447423508739,-0.00033157861789731666,3.1500000000000002e-13,0.0013141343015430763
6,19,0,172,44,43,167,0,0,1,2,0.0012568137838822695,-0.0003908346524150346,0.00016913061590736466,0.97376032247917399
6,20,0,90,60,59,59,90,89,0,0,0.99968405115267089,0,0,0.90530092447182475
6,21,0,60,90,89,89,60,59,0,0,0.99989248374625539,0,0,0.90530036659736834
6,22,0,124,58,57,125,0,0,1,2,0.35397214877029337,-0.0011372112877604213,0.00028247216004134083,0.93194163996409429
6,23,0,57,125,124,125,58,57,1,2,0.059277502945518146,-0.0021022024809478532,0.00043796663900333562,0.93194122070298957
6,24,0,134,58,57,0,133,0,0,0,0.35518997515353962,0,0,0.51246473870533049
6,25,0,58,134,133,0,57,0,1,2,0.40038041882988479,-0.0031868085508370125,0.00047405392934535414,0.51246226421625529
6,26,0,58,144,143,144,59,58,2,2,-0,-0.0055128478814942842,0.0033329882472965871,1.1262942997597627
6,27,0,143,59,58,59,144,143,2,2,0,-0.00049193891350605848,-0.0001166212060159877,1.126355419859792
6,28,0,56,172,171,172,57,56,2,2,0,-0.0011076446260840857,0.0016333739681942861,0.5162566847405593
6,29,0,171,57,56,57,172,171,2,2,-0,0.0015150648383505359,0.0016666200708385182,0.51625642589735343
6,30,0,143,91,90,90,143,142,0,0,0.9994928794574639,0,0,0.4167070296862041
6,31,0,142,91,90,91,143,142,0,1,0.00011765937542507042,-0.00014054975137597702,-3.1500000000000002e-13,0.4167070296862041
6,32,0,92,154,153,154,93,92,1,2,0.0055419033655998966,-0.001447858702137914,0.00044259402037843151,0.10742965417720515
6,33,0,93,154,153,0,92,0,1,2,0.11146874646466665,-0.0018284755165166862,0.00038643829427323926,0.10742965417720515
6,34,0,104,117,116,117,105,104,2,2,0,-0.0020097365470526408,0.0010360697125936062,0.70511504390094615
6,35,0,116,105,104,105,117,116,2,2,-0,1.7673989309024301e-07,-4.4077197886345499e-05,0.70513780593184805
6,36,0,108,152,151,152,109,108,2,2,-0,-0.001258692261547061,-0.0033968163751195626,1.4694004519370569
6,37,0,151,109,108,109,152,151,2,2,0,-0.0095600958521775223,0.0068273180804531977,1.4676956674121369
6,38,0,105,159,162,106,0,0,0,0,0.41464360423732138,0,0,0.75357845967674864
6,39,0,162,107,106,0,0,0,0,1,1.0010836675554102,-0.00019882811042590555,-3.1500000000000002e-13,0
6,40,0,162,106,105,159,0,0,1,2,0.00019698760689107356,-0.00036759663077504568,-4.8844761529519628e-05,0.75357844895845316
6,41,0,115,159,162,159,116,115,1,2,1.9085830518456997e-05,-0.00010141131047871898,-5.65351471567227e-06,0.5337666185237695
6,42,0,116,159,162,0,115,0,0,0,0.41463025913304113,0,0,0.5337666185237695
6,43,0,123,135,134,135,124,123,2,2,-0,-0.0014767373682809386,0.001586761591028184,0.71561303132253695
6,44,0,134,124,123,124,135,134,2,2,0,-0.0017402184435873242,0.0029936442110648784,0.71561288344955964
6,45,0,125,171,170,0,124,0,1,2,1.0567037853285597,-0.00022218212997769952,-4.5514002799071194e-05,0.055887733838627267
6,46,0,125,170,169,126,0,0,1,2,0.003701749563603422,-0.0032104510041665668,0.00050482101860323031,0.66072608752279638
6,47,1,171,126,125,171,125,124,0,0,0,0,0,0
6,48,0,169,127,126,0,168,0,0,1,1.0053591062982044,-0.00097264763253489825,3.1500000000000002e-13,0.50668759006217745
6,49,0,169,126,125,170,0,0,0,1,0.0038155406791228596,-0.002288822811623451,3.1500000000000002e-13,0.66072704638674062
6,50,0,168,127,126,127,169,168,1,2,0.0061817095202703204,-0.0028033200108385594,0.00082111023506212179,0.50668759006217745
6,51,0,144,134,133,145,0,0,0,1,0.39832479087958195,-0.00025033857341743529,3.1500000000000002e-13,0.76975100698210064
6,52,0,133,145,144,145,134,133,1,2,0.0051071314668721963,-0.0029358322199065064,0.0011728260572019932,0.76974961753131854
6,53,0,160,167,172,167,161,160,1,2,2.6294280029792309e-05,-5.0032650718146723e-05,3.5671818307688385e-06,0.58198218173404825
6,54,0,161,167,172,0,160,0,0,1,0.37447038810521899,-0.0017528247662049524,3.1500000000000002e-13,0.58198218173404825
7,1,0,56,45,44,0,55,0,0,1,1.0060895977856801,-3.9978605469255383e-05,3.1500000000000002e-13,0.37932742203452591
7,2,0,56,44,43,0,55,0,0,1,0.002381419503656443,-0.00014480864688485293,3.1500000000000002e-13,0.0023223346837263109
7,3,0,55,45,44,45,56,55,0,0,0.0057774849078856359,0,0,0.37932742203452591
7,4,0,38,94,93,94,39,38,2,2,-0,-0.0029454992385016662,0.0034805505585315212,1.4941336234663285
7,5,0,93,39,38,39,94,93,2,2,0,-0.0010237967872935047,0.0013972934937538288,1.494134261481546
7,6,0,108,41,40,0,107,0,1,2,0.73502611542308693,-0.0041266465255221313,-0.00044391615859368727,1.1840652496147139
7,7,0,107,42,41,0,106,0,0,0,1.0080902582290316,0,0,0.18145637630932188
7,8,0,107,41,40,108,0,0,1,2,0.00086809051949157082,-0.00082400513029944056,9.4342256969408872e-05,1.1840652496147139
7,9,0,42,107,106,0,41,0,0,0,1.0021996065698333,0,0,0.18145692554825416
7,10,0,42,106,105,0,0,0,0,0,0.00082232779218501548,0,0,0
7,11,0,39,154,153,40,0,0,0,1,0.11077680128048278,-0.0016112444170016042,-3.1500000000000002e-13,0.90213816662588131
7,12,0,152,41,40,153,0,0,0,1,0.73554215440011961,-0.00085203091003944065,3.1500000000000002e-13,0.42662003721843128
7,13,0,40,154,153,0,39,0,1,2,1.0042169903074487,-0.00067743530649806032,-4.7083884639977676e-05,0.90213816662588131
7,14,0,40,153,152,41,0,0,1,2,0.0098777007058729587,-0.0011347722039435312,-5.1063903455855506e-05,0.42661987310327615
7,15,0,42,162,161,162,43,42,2,2,0,-1.317424875812111e-05,0.0013464077066487412,1.0488498200314553
7,16,0,161,43,42,43,162,161,2,2,-0,-0.0038343354811422288,0.00092529802022385684,1.0488480681637706
7,17,0,43,167,172,44,0,0,0,0,0.37341660673285609,0,0,0.97388132825729912
7,18,0,172,45,44,167,0,0,1,2,1.0034447423508739,-0.00020895503134863873,-7.3730589811098787e-06,0.0013106107483323419
7,19,0,172,44,43,167,0,0,0,1,0.0013411990092032425,-0.00026804393360681559,3.1500000000000002e-13,0.97388132044291964
7,20,0,90,60,59,59,90,89,0,0,0.99974902357360673,0,0,0.9053161303079067
7,21,0,89,60,59,60,90,89,0,0,4.9757388748010465e-05,0,0,0.9053161303079067
7,22,0,124,58,57,125,0,0,1,2,0.35397214877029337,-0.0012215469905949849,0.0002945998605397974,0.93195238835902461
7,23,0,57,125,124,125,58,57,1,2,0.059277502945518146,-0.002057199774494672,0.0004144729689049189,0.93195202090742624
7,24,0,134,58,57,0,133,0,0,0,0.35522611908544399,0,0,0.51252613318260543
7,25,0,58,134,133,0,57,0,1,2,0.40038041882988479,-0.0033114513791000777,0.00059280358240083419,0.5125234689739413
7,26,0,58,144,143,144,59,58,2,2,-0,-0.00554910221093214,0.0032410165969713632,1.1262472364975435
7,27,0,143,59,58,59,144,143,2,2,0,-0.00052516905376443987,-0.00030011189337217538,1.1264000967363501
7,28,0,56,172,171,172,57,56,2,2,0,-0.0010922877956682947,0.001714184211817139,0.51623001093672183
7,29,0,171,57,56,57,172,171,2,2,-0,0.0015567153017873761,0.0017088724370527308,0.51622971301512321
7,30,0,143,91,90,90,143,142,0,0,0.99946552021052881,0,0,0.41667824397748926
7,31,0,142,91,90,91,143,142,0,1,7.0989462365810685e-05,-0.00012171193418809994,-3.1500000000000002e-13,0.41667824397748926
7,32,0,92,154,153,154,93,92,1,2,0.0055419033655998966,-0.0013823661925980947,0.00039589925742401083,0.10742247077005002
7,33,0,93,154,153,0,92,0,1,2,0.11146874646466665,-0.0018587623185115606,0.00031023310982597338,0.10742247077005002
7,34,0,104,117,116,117,105,104,2,2,0,-0.0020285483097059404,0.0010494219637056791,0.70509293343711743
7,35,0,116,105,104,105,117,116,2,2,-0,3.2031918209019356e-05,-6.2576472062247655e-05,0.70512498181767658
7,36,0,108,152,151,152,109,108,2,2,-0,-0.0011931488867585622,-0.003705932529435007,1.4691200222894039
7,37,0,151,109,108,109,152,151,2,2,0,-0.0097295633676738429,0.007301880956563785,1.4672603022199808
7,38,0,105,159,162,106,0,0,0,0,0.4146089564482095,0,0,0.7536960508035786
7,39,0,162,107,106,0,0,0,0,1,1.0006766127542841,-0.00012754229300138655,-3.1500000000000002e-13,0
7,40,0,162,106,105,159,0,0,0,1,0.0001016908509177501,-0.00023248798776331464,-3.1500000000000002e-13,0.75369605950739671
7,41,0,115,159,162,159,116,115,1,2,1.9085830518456997e-05,-9.9973582270692179e-05,-6.8935392023701041e-06,0.53375710836293166
7,42,0,116,159,162,0,115,0,0,0,0.41458224120593423,0,0,0.53375710836293166
7,43,0,123,135,134,135,124,123,2,2,-0,-0.0014788336272393583,0.0015923740354979912,0.7155813926849578
7,44,0,134,124,123,124,135,134,2,2,0,-0.0016976226857619563,0.0031943053089703759,0.71558127140957806
7,45,0,125,171,170,0,124,0,0,1,1.0560958700501613,-0.00013629622279481393,-3.1500000000000002e-13,0.055887896174120502
7,46,0,125,170,169,126,0,0,1,2,0.003701749563603422,-0.003124373173003926,0.00052623518412665187,0.66072852651839409
7,47,1,171,126,125,171,125,124,0,0,0,0,0,0
7,48,0,169,127,126,0,168,0,0,1,1.0053896548749863,-0.00096675707879020239,3.1500000000000002e-13,0.50667774872770299
7,49,0,169,126,125,170,0,0,0,1,0.0038392456254630319,-0.0022910016953857667,3.1500000000000002e-13,0.66072938029366501
7,50,0,168,127,126,127,169,168,1,2,0.0061817095202703204,-0.0029083967627848324,0.00084277313381741787,0.50667774872770299
7,51,0,144,134,133,145,0,0,0,1,0.39839433690970683,-0.00029550007197476586,3.1500000000000002e-13,0.76966478215293022
7,52,0,133,145,144,145,134,133,1,2,0.0051071314668721963,-0.0028944233287237142,0.0012129729544632633,0.76966343556842198
7,53,0,160,167,172,167,161,160,1,2,2.6294280029792309e-05,-4.7596723531769203e-05,1.9170759390029857e-06,0.58204520975827001
7,54,0,161,167,172,0,160,0,0,1,0.37450771405801198,-0.0019104773155363124,3.1500000000000002e-13,0.58204520975827001
8,1,0,56,45,44,0,55,0,0,0,1.0062491011254595,0,0,0.3792701998187723
8,2,0,56,44,43,0,55,0,0,0,0.00244704861392726,0,0,0.0023866167030218953
8,3,0,55,45,44,45,56,55,0,0,0.0060327630479471758,0,0,0.3792701998187723
8,4,0,38,94,93,94,39,38,2,2,-0,-0.0029508491767248272,0.0034762574589551776,1.4942310388345512
8,5,0,93,39,38,39,94,93,2,2,0,-0.0010661018826281436,0.0017087496612358433,1.4942316721179247
8,6,0,108,41,40,0,107,0,1,2,0.73502611542308693,-0.0042499572649793158,-0.00068092772543509503,1.184194555715909
8,7,0,107,42,41,0,106,0,0,0,1.007486371613449,0,0,0.18160077700924843
8,8,0,107,41,40,108,0,0,1,2,0.00086809051949157082,-0.00050324761169669402,1.5182669507605691e-05,1.184194555715909
8,9,0,42,107,106,0,41,0,0,0,1.0012853163820494,0,0,0.18160172068718008
8,10,0,42,106,105,0,0,0,0,0,0.0007489399848938723,0,0,0
8,11,0,39,154,153,40,0,0,0,1,0.11055619333803249,-0.0017438155687058837,-3.1500000000000002e-13,0.90234550533706803
8,12,0,152,41,40,153,0,0,0,1,0.73555607149167823,-0.00084085909725678163,3.1500000000000002e-13,0.42667258297613841
8,13,0,40,154,153,0,39,0,1,2,1.0042169903074487,-0.00070367773324182576,-0.00017848379081976596,0.90234550533706803
8,14,0,40,153,152,41,0,0,1,2,0.0098777007058729587,-0.0011537273264729544,-0.00018355195050455113,0.42667240057553513
8,15,0,42,162,161,162,43,42,2,2,0,0.00023546665493104059,0.0016120302868367349,1.0487656224568083
8,16,0,161,43,42,43,162,161,2,2,-0,-0.0040441814313725679,0.0012097740374263683,1.048763679989356
8,17,0,43,167,172,44,0,0,0,0,0.3733651420879352,0,0,0.97394233624136906
8,18,0,172,45,44,167,0,0,0,1,1.0035713039289127,-4.7683210026579621e-05,3.1500000000000002e-13,0.0013627100616371952
8,19,0,172,44,43,167,0,0,0,1,0.0013963112647471718,-0.00010912573149565079,3.1500000000000002e-13,0.97394233595135138
8,20,0,90,60,59,59,90,89,0,0,0.99980313647560404,0,0,0.90522465099456262
8,21,0,89,60,59,60,90,89,0,0,0.00022777908756830455,0,0,0.90522465099456262
8,22,0,124,58,57,125,0,0,1,2,0.35397214877029337,-0.0012682185575372056,0.00032785866934758673,0.93197346063907771
8,23,0,57,125,124,125,58,57,1,2,0.059277502945518146,-0.0020274932898706726,0.00037672878574916533,0.93197312504892804
8,24,0,134,58,57,0,133,0,0,0,0.35524007670996421,0,0,0.51256699897166003
8,25,0,58,134,133,0,57,0,1,2,0.40038041882988479,-0.0033955598711996309,0.00067961642998857184,0.51256420689068805
8,26,0,58,144,143,144,59,58,2,2,-0,-0.005608555883596815,0.003276677023371036,1.1261834067553489
8,27,0,143,59,58,59,144,143,2,2,0,-0.00058028088324236051,-0.00040546917565221856,1.1263889573943362
8,28,0,56,172,171,172,57,56,2,2,0,-0.0010060747061947138,0.0018023282819407769,0.51619140281831433
8,29,0,171,57,56,57,172,171,2,2,-0,0.0016316840669201641,0.0017351190907275711,0.51619100314293642
8,30,0,143,91,90,90,143,142,0,0,0.99950878665346832,0,0,0.41666739356294363
8,31,0,142,91,90,91,143,142,0,1,4.0315046612001574e-05,-0.00010693308724170731,-3.1500000000000002e-13,0.41666739356294363
8,32,0,92,154,153,154,93,92,1,2,0.0055419033655998966,-0.0013169138033854886,0.00025737798318178505,0.10741333138139482
8,33,0,93,154,153,0,92,0,1,2,0.11146874646466665,-0.0018830004210508395,0.00015736190644891347,0.10741333138139482
8,34,0,104,117,116,117,105,104,2,2,0,-0.0020475899006980902,0.0010649406640372086,0.70506725285555027
8,35,0,116,105,104,105,117,116,2,2,-0,6.3826143626538568e-05,-8.3963667686992943e-05,0.70511003467979272
8,36,0,108,152,151,152,109,108,2,2,-0,-0.0011183791082509506,-0.0040093261479842695,1.46886683817284
8,37,0,151,109,108,109,152,151,2,2,0,-0.0098684444143100503,0.0077081458109837251,1.4668551233093876
8,38,0,105,159,162,106,0,0,0,0,0.41455842133723853,0,0,0.75385117599289975
8,39,0,162,107,106,0,0,0,0,1,1.0000893184282427,-0.00010152445601937623,-3.1500000000000002e-13,0
8,40,0,162,106,105,159,0,0,0,1,-1.4078166739151598e-05,-0.00010450460319045077,-3.1500000000000002e-13,0.75385121617198692
8,41,0,115,159,162,159,116,115,1,2,1.9085830518456997e-05,-9.824641197476506e-05,-8.6558247069366065e-06,0.533745900400449
8,42,0,116,159,162,0,115,0,0,0,0.41451748110449216,0,0,0.533745900400449
8,43,0,123,135,134,135,124,123,2,2,-0,-0.0014877560324269748,0.0015832777215310893,0.71558521328859681
8,44,0,134,124,123,124,135,134,2,2,0,-0.0016244415172572252,0.0032970917220079147,0.71558513905334931
8,45,0,125,171,170,0,124,0,0,1,1.0554887297800533,-5.0035355382038702e-05,-3.1500000000000002e-13,0.055886674657144114
8,46,0,125,170,169,126,0,0,1,2,0.003701749563603422,-0.0030161203975418937,0.00050782819825575978,0.66073494623503104
8,47,1,171,126,125,171,125,124,0,0,0,0,0,0
8,48,0,169,127,126,0,168,0,0,1,1.0054076585427394,-0.00096731780986301431,3.1500000000000002e-13,0.50666047065250519
8,49,0,169,126,125,170,0,0,0,1,0.0038524350123975825,-0.0022962293011867516,3.1500000000000002e-13,0.66073566978833653
8,50,0,168,127,126,127,169,168,1,2,0.0061817095202703204,-0.003021342201540348,0.00088083396325435749,0.50666047065250519
8,51,0,144,134,133,145,0,0,0,1,0.39840424053913892,-0.00034765050054171508,3.1500000000000002e-13,0.76964809585084215
8,52,0,133,145,144,145,134,133,1,2,0.0051071314668721963,-0.002866621811377828,0.0011904559052585213,0.76964678084227711
8,53,0,160,167,172,167,161,160,1,2,2.6294280029792309e-05,-4.5267970125859201e-05,-7.2272558252820056e-07,0.58212926445964785
8,54,0,161,167,172,0,160,0,0,1,0.37456824418607865,-0.0020530226711028034,3.1500000000000002e-13,0.58212926445964785
9,1,0,56,45,44,0,55,0,0,0,1.0063204839024709,0,0,0.3792353834847173
9,2,0,56,44,43,0,55,0,0,0,0.0024800373628228222,0,0,0.0024190668432980773
9,3,0,55,45,44,45,56,55,0,0,0.006225892391219629,0,0,0.3792353834847173
9,4,0,38,94,93,94,39,38,2,2,-0,-0.0029575511454606957,0.0034716416639987632,1.4943416161399576
9,5,0,93,39,38,39,94,93,2,2,0,-0.001099967820775191,0.0019745275933378899,1.4943422465394867
9,6,0,108,41,40,0,107,0,1,2,0.73502611542308693,-0.0043590896013592931,-0.00091616435046905983,1.1843283205235735
9,7,0,107,42,41,0,106,0,0,0,1.0068934121364641,0,0,0.18174333820109498
9,8,0,107,41,40,108,0,0,1,2,0.00086809051949157082,-0.00022754399930709532,-8.3489280105100559e-05,1.1843283205235735
9,9,0,42,107,106,0,41,0,0,0,1.0003827826690761,0,0,0.18174470178840518
9,10,0,42,106,105,0,0,0,0,0,0.00065780070012217741,0,0,0
9,11,0,39,154,153,40,0,0,0,1,0.11036990168911121,-0.0018613903672269213,-3.1500000000000002e-13,0.90253799970836568
9,12,0,152,41,40,153,0,0,0,1,0.73557020239633197,-0.00083157712460951467,3.1500000000000002e-13,0.42672254957106165
9,13,0,40,154,153,0,39,0,1,2,1.0042169903074487,-0.00072613392164073704,-0.00028888797899684083,0.90253799970836568
9,14,0,40,153,152,41,0,0,1,2,0.0098777007058729587,-0.0011700862892074801,-0.00029483698940547165,0.4267223515246335
9,15,0,42,162,161,162,43,42,2,2,0,0.00047977802571145883,0.0018045326867827068,1.0487162898854163
9,16,0,161,43,42,43,162,161,2,2,-0,-0.0042932978895759109,0.0014145070266964714,1.0487141205748409
9,17,0,43,167,172,44,0,0,0,0,0.37331114254436815,0,0,0.97402749952291001
9,18,0,172,45,44,167,0,0,0,0,1.0036283155015984,0,0,0.0013846060287916922
9,19,0,172,44,43,167,0,0,0,0,0.0014229737801862536,0,0,0.97402749281891443
9,20,0,90,60,59,59,90,89,0,0,0.99988090733912438,0,0,0.90513426424262078
9,21,0,89,60,59,60,90,89,0,0,0.00039127480455152457,0,0,0.90513426424262078
9,22,0,124,58,57,125,0,0,1,2,0.35397214877029337,-0.0012626099492934226,0.00031233664118996655,0.93197404523439764
9,23,0,57,125,124,125,58,57,1,2,0.059277502945518146,-0.0020161486368946925,0.00037513880743424063,0.93197371391302108
9,24,0,134,58,57,0,133,0,0,0,0.35525237522390185,0,0,0.51258080019101704
9,25,0,58,134,133,0,57,0,1,2,0.40038041882988479,-0.0034165896464069421,0.00071088796829050127,0.51257798116575493
9,26,0,58,144,143,144,59,58,2,2,-0,-0.0056088126284814859,0.0032543061108926243,1.1261351570598208
9,27,0,143,59,58,59,144,143,2,2,0,-0.00058229386899207828,-0.00052410561344939835,1.1264000225453716
9,28,0,56,172,171,172,57,56,2,2,0,-0.00096285038107122298,0.0018491536860818466,0.51617132713844438
9,29,0,171,57,56,57,172,171,2,2,-0,0.0016720027791984615,0.0017340343784032416,0.51617087458925293
9,30,0,143,91,90,90,143,142,0,0,0.99955771574128049,0,0,0.41665909225385528
9,31,0,142,91,90,91,143,142,0,1,1.0812640346649099e-05,-0.00010879985636551141,-3.1500000000000002e-13,0.41665909225385528
9,32,0,92,154,153,154,93,92,1,2,0.0055419033655998966,-0.0012523749195024194,0.00014813095564550054,0.10740464369287685
9,33,0,93,154,153,0,92,0,1,2,0.11146874646466665,-0.0019064893785342488,2.9902576033103025e-05,0.10740464369287685
9,34,0,104,117,116,117,105,104,2,2,0,-0.0020663268951296131,0.0010822446800064583,0.70503874228337826
9,35,0,116,105,104,105,117,116,2,2,-0,9.5104902038518712e-05,-0.00010846044692257226,0.70509381217335154
9,36,0,108,152,151,152,109,108,2,2,-0,-0.0010317799982935004,-0.0043015861568142478,1.4685917314738073
9,37,0,151,109,108,109,152,151,2,2,0,-0.010030472156261665,0.0081474200192240154,1.4664334427771504
9,38,0,105,159,162,106,0,0,0,0,0.41451213806373621,0,0,0.75393248221356846
9,39,0,162,107,106,0,0,0,0,1,0.99958340431063075,-6.887273509369017e-05,-3.1500000000000002e-13,0
9,40,0,162,106,105,159,0,0,0,0,-0.00011050898346967746,0,0,0.75393251216379897
9,41,0,115,159,162,159,116,115,1,2,1.9085830518456997e-05,-9.668089161588345e-05,-1.0227603788066157e-05,0.53373454542234866
9,42,0,116,159,162,0,115,0,0,0,0.41445616425857473,0,0,0.53373454542234866
9,43,0,123,135,134,135,124,123,2,2,-0,-0.001484610425608171,0.0015747995462849905,0.71558295791714421
9,44,0,134,124,123,124,135,134,2,2,0,-0.0016350895108370215,0.0033651665378399138,0.71558287596041736
9,45,0,125,171,170,0,124,0,0,0,1.0552158047121487,0,0,0.055886751012851885
9,46,0,125,170,169,126,0,0,1,2,0.003701749563603422,-0.0029730273307033567,0.00049661573598183293,0.66074279532829627
9,47,1,171,126,125,171,125,124,0,0,0,0,0,0
9,48,0,169,127,126,0,168,0,0,1,1.0054147300383731,-0.00096997828420687009,3.1500000000000002e-13,0.50665761579059132
9,49,0,169,126,125,170,0,0,0,1,0.0038571432090663024,-0.0023006451988547452,3.1500000000000002e-13,0.66074346617034485
9,50,0,168,127,126,127,169,168,1,2,0.0061817095202703204,-0.0030716103156752756,0.00089077570820288155,0.50665761579059132
9,51,0,144,134,133,145,0,0,1,2,0.39840424053913892,-0.00035654274244250922,5.0186866716898694e-05,0.76962020273468679
9,52,0,133,145,144,145,134,133,1,2,0.0051071314668721963,-0.002863016237907925,0.0012090171101111497,0.76961889208100653
9,53,0,160,167,172,167,161,160,1,2,2.6294280029792309e-05,-4.2929884301805639e-05,-3.5534824722972369e-06,0.58220779887396301
9,54,0,161,167,172,0,160,0,0,1,0.37461738837412384,-0.0021261293739668419,3.1500000000000002e-13,0.58220779887396301
10,1,0,56,45,44,0,55,0,0,0,1.0063763984058023,0,0,0.37920372787941348
10,2,0,56,44,43,0,55,0,0,0,0.0025077182251873045,0,0,0.0024463365093977552
10,3,0,55,45,44,45,56,55,0,0,0.006406969292923617,0,0,0.37920372787941348
10,4,0,38,94,93,94,39,38,2,2,-0,-0.002964343922882192,0.0034691148981708039,1.4944418103897561
10,5,0,93,39,38,39,94,93,2,2,0,-0.0011347592085284009,0.00224161440388137,1.4944424376183432
10,6,0,108,41,40,0,107,0,1,2,0.73502611542308693,-0.0044463780774887983,-0.0012096139711850326,1.1844489076409419
10,7,0,107,42,41,0,106,0,0,0,1.0062099097261368,0,0,0.18179318977228792
10,8,0,107,41,40,108,0,0,0,0,0.00079783702560758411,0,0,1.1844489076409419
10,9,0,42,107,106,0,41,0,0,0,0.99941524860167419,0,0,0.18179274494229164
10,10,0,42,106,105,0,0,0,0,0,0.00054048102359328747,0,0,0
10,11,0,39,154,153,40,0,0,0,1,0.11018063065853545,-0.0019783060593493514,-3.1500000000000002e-13,0.90275164376340133
10,12,0,152,41,40,153,0,0,1,2,0.73557020239633197,-0.00081599821133735654,-2.7052500081261013e-05,0.42680649388851116
10,13,0,40,154,153,0,39,0,0,1,1.0039949046444512,-0.00074663260136417309,-3.1500000000000002e-13,0.90275164376340133
10,14,0,40,153,152,41,0,0,1,2,0.0098777007058729587,-0.0011817353458278019,-0.00045731909291230435,0.42680628035814472
10,15,0,42,162,161,162,43,42,2,2,0,0.00066217994070121781,0.001928194828455848,1.0486926807324393
10,16,0,161,43,42,43,162,161,2,2,-0,-0.004578605578746754,0.0015575053681495742,1.0486902344747127
10,17,0,43,167,172,44,0,0,0,0,0.37326222921327762,0,0,0.97411067509537386
10,18,0,172,45,44,167,0,0,0,0,1.0036761600236013,0,0,0.0014030025796767564
10,19,0,172,44,43,167,0,0,0,0,0.0014477220106225964,0,0,0.97411059570109992
10,20,0,90,60,59,59,90,89,0,0,0.99996171930140798,0,0,0.9050425032715631
10,21,0,89,60,59,60,90,89,0,0,0.00054918809713659644,0,0,0.9050425032715631
