step	time	event	mr	n1	trigger_block	top_platen_block	contact_index	block_a	block_b	involves_top_pair	contact_state	previous_contact_state	contact_entry	contact_type	gap	area	normal_force	px	py	pz	nx	ny	nz	shear_dx	shear_dy	shear_dz	shear_norm	status_closed	pair_role
448	0.2240000000000002	retry_displacement	-1	450	538	641	414	594	641	0	2	2	414	2	-4.6660471737406534e-02	1.0000000000000000e+00	-1.1665117934351633e+03	-3.7405673450624435	3.3805774349000330	49.5756121329124468	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-4.2213115126742695e-03	6.4049976333694090e-03	3.3095427960649904e-08	7.6709494569837553e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	415	594	641	0	2	2	415	2	-3.7131206781210610e-02	1.0000000000000000e+00	-9.2828016953026520e+02	-2.0477845158804242	3.0349535788974449	49.5736924735354307	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-2.5162792874632556e-03	5.7712285020151558e-03	2.2478447311846672e-08	6.2959304217481606e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	416	611	641	0	2	2	416	2	-4.2117946470688665e-02	1.0000000000000000e+00	-1.0529486617672167e+03	-1.5779929450932642	-2.2266406199024531	49.5746328709632920	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-2.3795283575138619e-03	-3.3431113192059414e-03	8.8636539358200039e-09	4.1034800470934512e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	417	611	641	0	2	2	417	2	-5.1826869295786906e-02	1.0000000000000000e+00	-1.2956717323946727e+03	-1.7707093397708220	-4.6126936005634942	49.5765320846936532	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-3.2839446489098790e-03	-6.5889558614639953e-03	9.4511044962386492e-09	7.3619720049395657e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	418	611	641	0	2	2	418	2	-4.6321560058126404e-02	1.0000000000000000e+00	-1.1580390014531602e+03	-0.4383212475518817	-3.5697343696346038	49.5754565466830925	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-1.1627968640860169e-03	-5.1537332043655251e-03	-6.2559376429183189e-10	5.2832814129959429e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	419	612	641	0	2	2	419	2	-5.3301013012361662e-02	1.0000000000000000e+00	-1.3325253253090416e+03	-1.7707837749743489	-4.6127103495524908	49.5768279236549105	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-3.6533465148114973e-03	-6.6765191081140894e-03	1.1434649387076501e-08	7.6107061537303237e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	420	612	641	0	2	2	420	2	-4.3663973754827681e-02	1.0000000000000000e+00	-1.0915993438706921e+03	-1.5780674373775654	-2.2267110720954619	49.5749431855428924	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-2.7484430933650064e-03	-3.6995079857000748e-03	1.0465848340746042e-08	4.6087198628072378e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	421	617	641	0	2	2	421	2	-4.3169049574691733e-02	1.0000000000000000e+00	-1.0792262393672934e+03	-1.5780864080621329	-2.2267026364811016	49.5748427873131803	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-2.8378494139203571e-03	-3.6692142130119298e-03	1.1018429398046425e-08	4.6385905442470647e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	422	617	641	0	2	2	422	2	-5.3166407461098603e-02	1.0000000000000000e+00	-1.3291601865274652e+03	-3.7407914496898642	-3.2528201783725166	49.5768121183474051	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-5.8865223034993332e-03	-4.5146410518275672e-03	2.7215739925590121e-08	7.4184316844722997e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	423	618	641	0	2	2	423	2	-5.1521201087999034e-02	1.0000000000000000e+00	-1.2880300271999758e+03	-3.7408066968917142	-3.2527245344213340	49.5764832737128174	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-5.9576396088104281e-03	-4.0379053003627924e-03	2.8292692355602611e-08	7.1970930884604567e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	424	618	641	0	2	2	424	2	-4.1322115687885963e-02	1.0000000000000000e+00	-1.0330528921971490e+03	-1.5780579614101513	-2.2265810606129590	49.5744722734365624	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-2.6931246892464575e-03	-3.0633183919479539e-03	1.1046229056455026e-08	4.0788282830241142e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	425	618	641	0	2	2	425	2	-4.5321317242295781e-02	1.0000000000000000e+00	-1.1330329310573945e+03	-3.2379739997984829	-1.6371141554464899	49.5752670022987871	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-4.6128421952242246e-03	-1.7541951070987832e-03	2.3838684887200756e-08	4.9351305547450956e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	426	633	641	0	2	2	426	2	-4.1376107171295043e-02	1.0000000000000000e+00	-1.0344026792823761e+03	-2.7800237108090768	0.0638381088334967	49.5744987055892494	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-3.7477401970248334e-03	6.1611089324718521e-04	2.2242523496640576e-08	3.7980454470251286e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	427	633	641	0	2	2	427	2	-5.3064604119109710e-02	1.0000000000000000e+00	-1.3266151029777427e+03	-4.8530773214581036	1.2608893269203265	49.5768429953622700	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-6.2208756621965596e-03	3.0647216135460029e-03	3.9795981392198865e-08	6.9348260666457391e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	428	634	641	0	2	2	428	2	-5.1820755673394524e-02	1.0000000000000000e+00	-1.2955188918348631e+03	-4.8530380676054863	1.2609250859595562	49.5765946859876863	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-6.0246091298820827e-03	3.2474951404251064e-03	3.8933974433330576e-08	6.8441317825169825e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	429	634	641	0	2	2	429	2	-3.9580515107674762e-02	1.0000000000000000e+00	-9.8951287769186899e+02	-2.7799785352865527	0.0638820974602183	49.5741387956014563	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-3.5236077856613543e-03	8.3998375369116046e-04	2.1279462136813976e-08	3.6223451704788185e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	430	634	641	0	2	2	430	2	-4.2466640139460637e-02	1.0000000000000000e+00	-1.0616660034865160e+03	-3.1933994582284884	1.7415430317605030	49.5747352484256183	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-3.5759216996031685e-03	3.3705188110262031e-03	2.5141338635958910e-08	4.9140220856042551e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	431	639	641	0	2	2	431	2	-4.1488809433853552e-02	1.0000000000000000e+00	-1.0372202358463387e+03	-0.3909070570670778	2.9696310855127495	49.5746271778760814	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	4.9586117021259511e-04	5.4541191953124029e-03	4.8524087734036492e-09	5.4766134149511923e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	432	639	641	0	2	2	432	2	-5.4608054550961647e-02	1.0000000000000000e+00	-1.3652013637740413e+03	0.6057977094407321	5.0287100200582744	49.5773865930447784	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	1.4604753687307097e-03	7.0168702618030997e-03	1.5514863421772773e-09	7.1672488845894149e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	433	640	641	0	2	2	433	2	-5.4226527419072683e-02	1.0000000000000000e+00	-1.3556631854768170e+03	0.6058123143520546	5.0287015333333898	49.5773087221282651	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	1.5144872430405806e-03	6.9774447776334075e-03	1.1879151481930528e-09	7.1399164724986648e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	434	640	641	0	2	2	434	2	-4.1207910876110886e-02	1.0000000000000000e+00	-1.0301977719027720e+03	-0.3909071329297788	2.9696394093433893	49.5745672280257708	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	4.8516056558921966e-04	5.5009222208016540e-03	4.9793469486525410e-09	5.5222754416759260e-03	1	top_other
448	0.2240000000000002	retry_displacement	-1	450	538	641	435	640	641	0	2	2	435	2	-4.6965682458484891e-02	1.0000000000000000e+00	-1.1741420614621222e+03	1.5967442688384750	2.7033161225712989	49.5757572127085240	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	3.1133692734523774e-03	4.6036545709561179e-03	-1.1273950939472144e-08	5.5575807364076730e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	413	594	641	1	1	1	413	2	-1.5637480756108113e-01	1.0000000000000000e+00	-3.9093701890270281e+03	-1.7706918306835362	4.7405802876727119	49.5749882673937137	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	5.6936658722593122e-03	-5.3896126625207763e-03	-4.0063005635193605e-08	7.8400099310230297e-03	1	trigger_top
448	0.2238887142620378	retry_displacement	-1	451	594	641	414	594	641	1	2	2	414	2	-1.5758514510425156e-01	1.0000000000000000e+00	-3.9396286276062892e+03	-3.7405673450624435	3.3805774349000330	49.5756121329124468	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.1561220615877504e-03	3.7055546123257030e-03	-7.0790814044041639e-09	4.2871899105875648e-03	1	trigger_top
448	0.2238887142620378	retry_displacement	-1	451	594	641	415	594	641	1	2	2	415	2	-1.5456021866027561e-01	1.0000000000000000e+00	-3.8640054665068901e+03	-2.0477845158804242	3.0349535788974449	49.5736924735354307	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.2016853269975017e-03	3.1721318827586851e-03	-8.0901153554080452e-09	3.8613260624810884e-03	1	trigger_top
448	0.2238887142620378	retry_displacement	-1	451	594	641	220	24	641	0	2	2	220	2	-1.5286352319733909e-01	1.0000000000000000e+00	-3.8215880799334773e+03	1.3530785780645758	-0.6871809214860676	49.5758034178111942	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.0439976258815134e-03	5.4486845858041171e-04	-1.0890478935321468e-08	2.1153741824754455e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	221	24	641	0	2	2	221	2	-1.5229806417878566e-01	1.0000000000000000e+00	-3.8074516044696416e+03	0.6583412472511995	1.0132230757349519	49.5754436079641181	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.5915668634591883e-03	1.7781838247996787e-03	-1.2276733879490465e-08	3.1429534712925080e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	222	26	641	0	2	2	222	2	-1.5290568125016610e-01	1.0000000000000000e+00	-3.8226420312541522e+03	2.8801138988076844	-1.4755491482612868	49.5758325049991981	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.4840025618519173e-03	-4.8167706846636850e-04	-1.4845594392687289e-08	2.5302730140824002e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	223	26	641	0	2	2	223	2	-1.5295022652083237e-01	1.0000000000000000e+00	-3.8237556630208092e+03	1.3530599876717999	-0.6871551022224068	49.5758630432109086	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.0814213499391393e-03	5.0889919969588780e-04	-1.1154573958949143e-08	2.1427303217059325e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	224	30	641	0	2	2	224	2	-1.5303039049265549e-01	1.0000000000000000e+00	-3.8257597623163874e+03	2.6577581553433718	0.6215408501910431	49.5760276042799717	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	3.3585519076478219e-03	7.8543676555528521e-04	-1.8049157057831167e-08	3.4491711800629064e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	225	30	641	0	2	2	225	2	-1.5265259571741832e-01	1.0000000000000000e+00	-3.8163148929354579e+03	1.3530819483005772	-0.6871780889781703	49.5755312038948119	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.1002407828365397e-03	5.9371724308006238e-04	-1.1142467920555177e-08	2.1825470237189820e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	226	30	641	0	2	2	226	2	-1.5220621011611860e-01	1.0000000000000000e+00	-3.8051552529029650e+03	0.6583015331268556	1.0132172305984639	49.5753461773122126	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.6071928016080559e-03	1.8021743542113258e-03	-1.2332071530618549e-08	3.1694300288673282e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	227	34	641	0	2	2	227	2	-1.5276154573058306e-01	1.0000000000000000e+00	-3.8190386432645764e+03	2.8801577201074182	-1.4755736432823512	49.5756545079336277	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.5221935403014059e-03	-4.5520465148239485e-04	-1.5026134808637792e-08	2.5629419676799418e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	228	34	641	0	2	2	228	2	-1.5270664881945947e-01	1.0000000000000000e+00	-3.8176662204864870e+03	1.3530610901566291	-0.6871434247240871	49.5755751838406837	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.1204313464815356e-03	5.7532007165410348e-04	-1.1283530054750912e-08	2.1970940535436575e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	229	34	641	0	2	2	229	2	-1.5303996844748036e-01	1.0000000000000000e+00	-3.8259992111870088e+03	2.6577301474306481	0.6215866696869028	49.5759387392833446	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	3.3660451490621799e-03	7.4172056384561578e-04	-1.8153455433322918e-08	3.4467969683005758e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	230	44	641	0	2	2	230	2	-1.5319912075368461e-01	1.0000000000000000e+00	-3.8299780188421150e+03	2.8801686379100060	-1.4756279590021364	49.5762828860502935	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.5345391045939422e-03	-5.5761226627483982e-04	-1.5240757461620902e-08	2.5951531578017328e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	231	50	641	0	2	2	231	2	-1.5475268816704230e-01	1.0000000000000000e+00	-3.8688172041760572e+03	-0.4383048082565281	-3.5697167429266203	49.5758040945951137	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	3.9556029120830231e-05	-8.5626722800319119e-05	-3.4618430344579565e-10	9.4321869666851412e-05	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	232	50	641	0	2	2	232	2	-1.5395452389446890e-01	1.0000000000000000e+00	-3.8488630973617223e+03	-1.5778847284269191	-2.2264874818077560	49.5752771428972068	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.7109862825956405e-04	9.2196247635770666e-04	-2.4787683017279960e-10	9.6099389907320103e-04	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	233	57	641	0	2	2	233	2	-1.5259292231020044e-01	1.0000000000000000e+00	-3.8148230577550112e+03	1.5967992903909376	2.7032724163508219	49.5764442871596458	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	3.7405256115238005e-03	2.4160991852618312e-03	-1.7931406554039242e-08	4.4529840695661516e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	234	64	641	0	2	2	234	2	-1.5254124121725479e-01	1.0000000000000000e+00	-3.8135310304313698e+03	0.6582693240538944	1.0131990740588321	49.5757971716552746	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.5306043683692224e-03	1.8776630918676488e-03	-1.1788952480884518e-08	3.1511231578455244e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	235	64	641	0	2	2	235	2	-1.5228028128420637e-01	1.0000000000000000e+00	-3.8070070321051594e+03	1.5968010455135002	2.7031913549536766	49.5759951868543851	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	3.7313090052491643e-03	2.3178535347447345e-03	-1.8017190323016408e-08	4.3926201635819586e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	236	67	641	0	2	2	236	2	-1.5259287219993981e-01	1.0000000000000000e+00	-3.8148218049984953e+03	0.6583031527992332	1.0132517103198935	49.5758351360749785	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.5075040096787229e-03	1.8298256556511668e-03	-1.1724566373327860e-08	3.1041646684368341e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	237	76	641	0	2	2	237	2	-1.5324985068787420e-01	1.0000000000000000e+00	-3.8312462671968547e+03	2.8801591005458604	-1.4755557253023937	49.5762480829676591	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.5249690050926630e-03	-5.3708712185109226e-04	-1.5157271604504530e-08	2.5814590938782402e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	238	78	641	0	2	2	238	2	-1.5449282913631054e-01	1.0000000000000000e+00	-3.8623207284077635e+03	-1.5779325358585723	-2.2265414277137254	49.5760340408395876	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	1.8234397080871763e-04	8.9193844718810512e-04	2.1604779076866976e-10	9.1038646588284988e-04	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	239	80	641	0	2	2	239	2	-1.5270242593998387e-01	1.0000000000000000e+00	-3.8175606484995969e+03	1.5967960508994339	2.7032017934173851	49.5764592878304526	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	3.7478697544438156e-03	2.3845968198549349e-03	-1.8017654979107789e-08	4.4421649777852297e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	240	82	641	0	2	2	240	2	-1.5301921418420669e-01	1.0000000000000000e+00	-3.8254803546051671e+03	2.6577492667403662	0.6214913908442270	49.5760780871011733	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	3.3647914244009348e-03	8.3131657315398155e-04	-1.8020135522656133e-08	3.4659643066320342e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	241	82	641	0	2	2	241	2	-1.5227028888521393e-01	1.0000000000000000e+00	-3.8067572221303485e+03	0.6582850821743407	1.0131794219295998	49.5754801714190094	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.5987467040971242e-03	1.8363691665124200e-03	-1.2235746665867353e-08	3.1820961877232594e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	242	82	641	0	2	2	242	2	-1.5209848098453857e-01	1.0000000000000000e+00	-3.8024620246134641e+03	1.5968345617739232	2.7032264118944553	49.5758030756906720	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	3.7959384117580521e-03	2.3099138325144790e-03	-1.8396979301060767e-08	4.4435177888515779e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	243	84	641	0	2	2	243	2	-1.5289499705382997e-01	1.0000000000000000e+00	-3.8223749263457494e+03	2.8801573238874809	-1.4755941409683815	49.5758897188460281	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.5590269046404357e-03	-4.7139121811830612e-04	-1.5259004726431158e-08	2.6020815474203547e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	244	84	641	0	2	2	244	2	-1.5293702530671369e-01	1.0000000000000000e+00	-3.8234256326678424e+03	2.6576677905694210	0.6215928433590875	49.5757713450812929	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	3.3778266940510540e-03	7.5381653399187419e-04	-1.8203616891643293e-08	3.4609178756934938e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	245	88	641	0	2	2	245	2	-1.5298942746319880e-01	1.0000000000000000e+00	-3.8247356865799698e+03	2.6576646709511023	0.6214772373726234	49.5759562375681497	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	3.3904787765161102e-03	8.5939959439049283e-04	-1.8127094519870823e-08	3.4977012446996262e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	246	91	641	0	2	2	246	2	-1.5293221089131914e-01	1.0000000000000000e+00	-3.8233052722829784e+03	2.6576947981753918	0.6214521123967003	49.5759677375432233	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	3.3680050254003028e-03	8.7043503946241383e-04	-1.7983377231800546e-08	3.4786656938212718e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	247	91	641	0	2	2	247	2	-1.5222479387269203e-01	1.0000000000000000e+00	-3.8056198468173006e+03	1.5968328611954221	2.7032118726064924	49.5760237215506834	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	3.8269419405273473e-03	2.3357491832109037e-03	-1.8537423818187904e-08	4.4834371706739973e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	248	92	641	0	2	2	248	2	-1.5298237439090318e-01	1.0000000000000000e+00	-3.8245593597725792e+03	2.6576571682715029	0.6215627127527213	49.5758210916915445	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	3.3903221273876212e-03	7.7557664694154107e-04	-1.8244240840292747e-08	3.4779021353494206e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	249	97	641	0	2	2	249	2	-1.5473926906317767e-01	1.0000000000000000e+00	-3.8684817265794418e+03	-0.4383581054780749	-3.5696712899694534	49.5757695124148583	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	6.7765845879762230e-05	-5.4439387845715964e-05	-4.6315842827659992e-10	8.6924431646289712e-05	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	250	98	641	0	2	2	250	2	-1.5427901292640270e-01	1.0000000000000000e+00	-3.8569753231600675e+03	-1.5779672200643220	-2.2264904665217600	49.5756906156025536	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	1.9820217815431682e-04	8.8634659219724620e-04	1.1772738339743682e-10	9.0823696518298625e-04	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	251	107	641	0	2	2	251	2	-1.5567758155859757e-01	1.0000000000000000e+00	-3.8919395389649389e+03	-3.2379906636259266	-1.6371031548746557	49.5755431526612256	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	-2.3087022500484889e-04	1.8050110964673944e-03	3.8585715733674419e-09	1.8197159446405652e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	252	107	641	0	2	2	252	2	-1.5379278497746973e-01	1.0000000000000000e+00	-3.8448196244367432e+03	-1.5779746056587911	-2.2264423774651179	49.5750218422962377	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	1.2176741239225284e-04	9.8245209863264110e-04	6.8900263272553275e-10	9.8996940802676347e-04	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	253	118	641	0	2	2	253	2	-1.5399654741289637e-01	1.0000000000000000e+00	-3.8499136853224090e+03	0.9896876017349043	-2.5382763176038905	49.5762759459887903	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	1.0892201915035332e-03	-1.0929623862976134e-04	-6.3661850790985852e-09	1.0946900444409530e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	254	118	641	0	2	2	254	2	-1.5452155819196833e-01	1.0000000000000000e+00	-3.8630389547992081e+03	-0.4382897969065013	-3.5696135708990298	49.5753839037918169	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	1.3391680135131195e-04	-2.1167934077623401e-05	-7.9359169236070670e-10	1.3557946421900017e-04	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	255	127	641	0	2	2	255	2	-1.5297648701965477e-01	1.0000000000000000e+00	-3.8244121754913695e+03	-0.4394873743341705	-0.5051612638021311	49.5756037864505785	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	1.4239783771501655e-03	1.3856561201105266e-03	-6.1702522813344984e-09	1.9868963993698936e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	256	127	641	0	2	2	256	2	-1.5217734346571987e-01	1.0000000000000000e+00	-3.8044335866429969e+03	0.6583398336844496	1.0131953855237583	49.5751535386258197	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.5556322034662993e-03	1.7328444876448645e-03	-1.2135630639287243e-08	3.0877185716807931e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	257	127	641	0	2	2	257	2	-1.5287671052863169e-01	1.0000000000000000e+00	-3.8219177632157925e+03	1.3531020417592714	-0.6871462830838453	49.5756800854833415	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.0400525681499486e-03	5.6641534675236848e-04	-1.0837636260641048e-08	2.1172247934428839e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	258	129	641	0	2	2	258	2	-1.5353405385565727e-01	1.0000000000000000e+00	-3.8383513463914319e+03	-1.3906541212089607	1.3598612488014994	49.5753311696512924	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	1.7545209609675604e-03	2.7626446873181601e-03	-6.1163931974750341e-09	3.2726975831688446e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	259	139	641	0	2	2	259	2	-1.5345597436528227e-01	1.0000000000000000e+00	-3.8363993591320568e+03	-1.3906760649655197	1.3598960008476211	49.5753333720411220	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	1.7879019814566433e-03	2.7369852142577131e-03	-6.3429127505898464e-09	3.2692019757736236e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	260	139	641	0	2	2	260	2	-1.5271281703326725e-01	1.0000000000000000e+00	-3.8178204258316814e+03	-0.4395110504831521	-0.5051425055276895	49.5755137813346280	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	1.2798046287598240e-03	1.4267555546127106e-03	-5.2900933356081481e-09	1.9166458463788451e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	261	144	641	0	2	2	261	2	-1.5291697427558923e-01	1.0000000000000000e+00	-3.8229243568897309e+03	-0.4394704498887748	-0.5051881544595261	49.5756720003128777	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	1.4043296155625148e-03	1.3640918186774971e-03	-6.0885541885991046e-09	1.9577763301679568e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	262	144	641	0	2	2	262	2	-1.5244506081738662e-01	1.0000000000000000e+00	-3.8111265204346655e+03	0.6583193552930069	1.0132574153814091	49.5755972009173433	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.4927992031942145e-03	1.8092073111525160e-03	-1.1669733596120224e-08	3.0801426853815737e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	263	166	641	0	2	2	263	2	-1.5324087817354920e-01	1.0000000000000000e+00	-3.8310219543387302e+03	-0.3909259853361860	2.9694128506941921	49.5752864111691380	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	2.9927942453283002e-03	2.8899211186829369e-03	-1.2999547299719083e-08	4.1603439121362090e-03	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	264	168	641	0	2	2	264	2	-1.5415881546075602e-01	1.0000000000000000e+00	-3.8539703865189003e+03	-1.5779464040443387	-2.2265463373072807	49.5754854942956840	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	1.1405621004312822e-04	8.8938028530839795e-04	6.0191873707537979e-10	8.9666387846562209e-04	1	top_other
448	0.2238887142620378	retry_displacement	-1	451	594	641	265	173	641	0	2	2	265	2	-1.5311052768719763e-01	1.0000000000000000e+00	-3.8277631921799407e+03	-0.4394496764521151	-0.5051870963505408	49.5759599888435147	-0.0000057034140024	0.0000014082036062	-0.9999999999827440	1.3835104128952535e-03	1.3459364353402955e-03	-5.9953801367917947e-09	1.9301932417771235e-03	1	top_other
